,x,y,word,cluster
3330,3.8209805,52.356163,proliferación,16
3331,44.344757,50.072758,anunciar,16
3332,65.518425,41.21844,node,7
3333,38.852623,46.63059,monarca,16
3334,1.4669942,65.457245,escapar,16
3335,-28.16968,21.537281,dispuesto,19
3336,-1.7644825,70.986595,aquel,5
3337,20.549343,60.05727,aglutinar,16
3338,77.74767,32.267982,she,7
3339,7.514298,34.634815,peor,16
3340,46.585922,44.059185,policía,16
3341,11.497223,52.264175,vasto,16
3342,9.25431,52.440037,cometido,16
3343,73.612625,33.069675,bar,7
3344,4.3281627,23.207766,interconectado,16
3345,-19.411938,-12.722127,inacusativo,19
3346,70.86836,38.710484,class,7
3347,32.11822,48.434208,dotado,16
3348,-20.143415,21.981468,recuperado,19
3349,36.239883,71.76884,fronteira,5
3350,0.96564204,59.383476,abogar,19
3351,64.47561,42.56932,exclusively,7
3352,-12.902032,12.475698,matizar,19
3353,1.1402764,65.20903,desconocimiento,16
3354,76.39992,34.832134,geocultural,7
3355,82.10826,40.63944,official,7
3356,12.447465,7.392999,inspección,16
3357,35.32536,50.802902,pasión,16
3358,26.006588,37.68172,conceder,16
3359,14.942374,19.791054,pormenorizado,16
3360,20.936506,60.32715,continente,16
3361,35.32299,73.1319,fato,5
3362,76.423515,34.73445,materials,7
3363,13.274469,60.896847,causalidad,16
3364,80.578896,22.695791,format,7
3365,2.4587266,42.246914,obviar,16
3366,-38.731857,23.104378,tabular,18
3367,-2.2303152,65.38346,mapear,16
3368,5.0519705,74.809944,ix,5
3369,9.960668,39.950993,caja,16
3370,22.45638,41.342926,pretensión,16
3371,43.897957,53.01452,códice,16
3372,8.117703,19.18055,cómodo,16
3373,0.91243106,57.65167,tematizar,19
3374,22.227564,51.284077,destreza,16
3375,17.563362,59.67515,cultivo,16
3376,17.474937,60.082005,balance,16
3377,46.261497,41.441357,autodefensa,16
3378,8.832611,50.186066,corral,16
3379,-18.837456,6.083186,grams,19
3380,2.8668718,52.276623,postular,19
3381,4.2712135,17.366327,rapidez,16
3382,41.54176,43.41651,pastor,16
3383,34.870247,59.41331,almorávid,5
3384,13.40104,43.32457,costo,16
3385,-27.630127,7.888375,involucrado,19
3386,46.62552,50.05112,octubre,16
3387,26.83114,6.2966795,febrero,16
3388,-11.530255,33.064125,alojado,3
3389,1.7438927,38.996853,entendimiento,16
3390,2.3742745,9.26344,beneficiar,16
3391,8.092345,38.384327,cursor,16
3392,3.9438517,42.427532,asimilar,16
3393,34.451267,46.356937,planta,16
3394,-4.7207074,28.426165,señor,16
3395,33.326084,37.57149,arquitectónico,16
3396,7.5334077,19.10273,fonético,16
3397,-0.29970145,55.569016,localizado,19
3398,28.646753,63.255672,el,5
3399,0.45245776,48.36004,amigo,16
3400,46.15268,51.589478,sensación,16
3401,-28.220352,20.460608,alfabeto,19
3402,17.481705,70.67065,suscitar,5
3403,6.3588605,18.28211,multiplicidad,16
3404,48.19964,50.095478,televisión,16
3405,-7.348279,37.143238,aunar,16
3406,46.630207,50.804726,incipiente,16
3407,2.6606975,37.278416,contra,16
3408,51.542957,32.696312,asco,16
3409,-9.414573,7.099861,constituyent,19
3410,17.615627,70.815796,anticipación,5
3411,13.237963,33.858402,afinidad,16
3412,6.911886,45.58906,selectivo,16
3413,10.696004,18.665419,libreto,16
3414,8.702959,44.991806,remoto,16
3415,3.0740907,57.152416,premio,16
3416,29.74603,50.31935,denso,16
3417,24.181702,50.046307,divulgar,16
3418,16.295904,44.125397,erigir,16
3419,-16.192612,13.429467,fonológico,19
3420,23.939405,40.989876,láser,16
3421,22.436884,49.40833,cámara,16
3422,16.235743,44.42967,cinematográfico,16
3423,16.523031,30.418137,raro,16
3424,-42.12396,28.169287,sistematizar,3
3425,-42.96447,23.675377,geoespacial,19
3426,20.846024,84.91483,cativeiro,5
3427,4.9047227,83.842255,acordo,5
3428,-0.77017623,46.611515,concentrado,19
3429,2.76198,42.085667,adelantar,19
3430,-41.229298,-5.4954386,restringir,18
3431,21.525768,51.569252,ambiente,16
3432,8.027289,37.619144,tarjeta,16
3433,17.288977,46.367878,consumir,16
3434,-1.706938,52.45351,adecuación,16
3435,2.403414,41.33517,mezclar,16
3436,15.484215,33.0533,escritora,16
3437,2.8731272,34.95523,adicionalmente,19
3438,5.706081,74.31526,tercio,5
3439,10.360407,84.089714,forte,5
3440,-38.610535,62.197536,estratégico,19
3441,31.221804,42.471313,bélico,16
3442,20.60763,39.936085,complicar,16
3443,34.087696,32.15623,estatal,16
3444,22.860271,48.772106,tablet,16
3445,5.767438,74.242645,transcurrir,5
3446,28.852385,33.72392,testigo,16
3447,-3.6612756,54.30899,subyacer,16
3448,65.471245,29.370333,arj,7
3449,-31.383047,17.344517,cordobés,19
3450,32.007305,38.732033,requerimiento,16
3451,6.118174,21.7867,comando,16
3452,-1.7701718,52.17392,custodiar,16
3453,8.839492,37.865368,preseleccionado,16
3454,-1.628755,33.748795,rollo,16
3455,-15.954237,2.95652,estrecho,19
3456,30.977211,41.404568,celebrar,16
3457,9.790075,39.558754,ángulo,16
3458,-7.038702,42.59496,cartográfica,16
3459,23.968973,32.527164,caracterizador,16
3460,16.74262,43.9518,demostración,16
3461,31.315529,42.916588,cabeza,16
3462,26.596237,6.1768155,septiembre,16
3463,2.654442,10.974463,gazetteer,16
3464,32.230267,33.310844,finales,16
3465,46.447884,51.20798,financiero,16
3466,24.725836,42.253494,heurística,16
3467,-5.2498612,36.943134,apoyado,16
3468,60.53394,9.066983,sua,16
3469,42.67326,34.39194,nobleza,16
3470,37.534218,11.586554,sometido,16
3471,46.99143,43.079823,áurea,16
3472,18.630745,22.77675,realista,16
3473,69.93581,32.858322,extraction,7
3474,6.0809093,21.347878,indagación,16
3475,63.178085,20.370241,incompatible,16
3476,12.421717,41.096092,parcela,16
3477,48.03776,30.400913,cielo,16
3478,3.2933,7.261181,georreferenciar,16
3479,-22.270824,10.027217,declinación,19
3480,10.521044,20.564148,encabezamiento,16
3481,54.72671,10.156912,escultura,16
3482,37.091137,40.220802,retórica,16
3483,14.997641,19.930517,influyente,16
3484,4.103449,17.11981,combinado,16
3485,0.6281009,67.27715,explorado,16
3486,32.631107,69.25245,domínio,5
3487,-46.05123,30.430592,epigráfica,3
3488,30.582409,50.81104,sub,16
3489,3.8994024,13.276113,activar,16
3490,40.290424,63.667286,necessariamente,5
3491,14.960173,35.599026,disparidad,16
3492,12.836742,26.900103,calderonián,16
3493,39.979343,41.9141,creencia,16
3494,38.828102,67.26899,dela,5
3495,41.11297,23.849688,alfabético,16
3496,31.356634,57.700363,imperial,16
3497,82.87906,31.021658,traditional,7
3498,37.528202,4.282228,apuntado,16
3499,46.346725,41.17748,ulema,16
3500,1.919385,17.365923,conglomerado,19
3501,-7.344458,37.141533,programador,16
3502,29.47909,38.23881,resistir,16
3503,23.460531,29.147213,guión,16
3504,37.31167,27.091555,periodista,16
3505,42.01315,44.76632,vigente,16
3506,7.099879,14.3113365,manos,16
3507,-6.135521,36.77093,contrastado,16
3508,27.438633,40.221016,impulsado,16
3509,13.014727,63.46543,acaparar,19
3510,-26.03646,19.506376,facsimilar,16
3511,29.133955,33.19767,ortográfico,16
3512,54.080315,9.449926,educador,16
3513,0.477219,29.786867,pureza,16
3514,48.626686,56.952885,post,5
3515,28.83142,17.743868,policromía,16
3516,34.987026,45.001842,speaker,16
3517,9.282935,30.146948,sexto,16
3518,41.707092,38.469204,festivo,16
3519,54.849174,15.067237,reputación,16
3520,44.74136,62.64871,ou,5
3521,-0.61207163,27.923733,ascender,19
3522,21.12077,21.42851,confrontación,16
3523,64.30101,42.622776,poetry,7
3524,6.9512496,47.314487,generalizado,16
3525,2.434793,55.316444,exhibición,16
3526,22.957024,29.375786,stopwords,16
3527,30.152033,29.643902,predominante,16
3528,5.4231853,80.06268,mai,5
3529,37.28302,28.175734,románico,16
3530,28.397297,63.029568,íntimo,5
3531,11.838543,41.281765,descifrar,16
3532,-23.079824,25.769348,semánticamente,19
3533,14.941218,26.409243,excluido,16
3534,13.419781,35.649223,metafunción,16
3535,13.258273,37.746433,toponimia,16
3536,53.77066,45.675117,universalidad,16
3537,22.304317,41.668034,ajustado,16
3538,27.080212,38.113365,recibido,16
3539,26.824814,37.97055,protagonismo,16
3540,27.17299,24.859694,dialógico,16
3541,9.830668,21.388947,ordenación,16
3542,37.970264,28.556713,innovadoro,16
3543,15.019005,35.597492,proporcional,16
3544,7.1053185,44.475098,lachmanniano,16
3545,36.380363,54.352093,habitación,16
3546,14.991392,56.13274,devenir,16
3547,0.18793519,47.829414,noche,19
3548,2.362834,8.788881,ideado,16
3549,35.431793,46.051716,permitido,16
3550,31.714367,64.511604,literaturas,5
3551,13.414075,43.40634,repercutir,16
3552,35.011024,53.747417,semana,16
3553,6.7051206,30.163353,niñera,16
3554,41.816765,45.581028,perdurar,16
3555,4.1114197,7.487071,guiar,16
3556,-41.34325,25.682194,indexar,3
3557,19.503742,27.676912,inscrito,16
3558,5.879691,29.786734,colocación,19
3559,10.065598,55.895237,condicionado,16
3560,-13.127691,13.308029,contestar,19
3561,32.35189,37.270004,curioso,16
3562,22.677147,-6.236683,hermenéutica,16
3563,43.9122,53.0035,sistémico,16
3564,53.773163,45.670197,trascender,16
3565,-3.2710726,64.93734,epistémico,19
3566,30.592482,46.78557,deficiente,16
3567,30.763468,75.212,própria,5
3568,8.26848,43.371437,laboral,16
3569,82.17589,40.97139,last,7
3570,8.522767,6.438366,idealmente,16
3571,34.5102,15.475688,ortografía,16
3572,1.8368653,38.25007,excluyente,16
3573,6.109231,88.23114,coleção,5
3574,53.10329,32.972595,hermana,5
3575,14.341763,5.9185205,replantear,16
3576,36.533916,72.35206,conteúdo,5
3577,63.706448,29.423647,mutual,7
3578,17.895752,70.149445,target,16
3579,8.955159,41.84155,semiótico,16
3580,15.837593,71.36314,doña,5
3581,81.91023,39.87761,referred,7
3582,36.462997,52.097084,célebre,16
3583,38.619312,1.8586814,reacción,1
3584,36.35274,82.05079,previous,7
3585,80.042984,35.808216,languages,7
3586,21.42713,21.350842,interpretado,16
3587,61.609467,20.209026,herencia,16
3588,31.779062,22.78311,dictadura,16
3589,42.64901,61.805393,ter,5
3590,11.686869,12.943215,coreano,16
3591,41.94407,79.86228,hi,5
3592,67.2316,31.873674,only,7
3593,0.24433374,25.377665,equivalencia,19
3594,23.238092,50.157246,convenio,16
3595,31.391731,68.211426,acesso,5
3596,88.42886,22.705126,they,7
3597,77.56441,32.88675,occurred,7
3598,77.48868,32.470993,enabl,7
3599,63.163208,42.909286,dark,7
3600,3.6341767,16.589691,personalizar,16
3601,81.75061,19.088356,shared,7
3602,30.073853,33.24085,dialogar,16
3603,38.566322,72.1085,essa,5
3604,71.98258,1.2082553,archive,1
3605,81.08814,38.099796,use,7
3606,36.157738,82.390114,sourz,5
3607,-7.55322,47.395893,eminentemente,19
3608,67.21878,39.92792,during,7
3609,16.72229,45.478325,paralelamente,16
3610,7.3610935,25.97516,insuficiente,16
3611,48.925766,41.36214,sensible,16
3612,70.6563,29.377268,economic,7
3613,16.833616,30.66661,formulado,19
3614,6.5529838,14.691153,acumulado,16
3615,59.406944,15.933088,antigüedad,16
3616,34.818367,45.973507,corredor,16
3617,83.28605,31.139877,developed,7
3618,27.092083,24.600473,lidiar,16
3619,7.970621,52.411774,experimentado,16
3620,9.650443,12.364472,migración,16
3621,78.291145,30.891184,speakers,7
3622,65.55135,53.194313,occurrences,7
3623,65.04772,8.907887,dorado,1
3624,92.63334,24.430927,argue,7
3625,65.18053,53.432537,fragment,7
3626,70.34784,-1.5731497,doi,1
3627,8.250203,43.051735,epistemología,16
3628,61.944263,10.054165,resistencia,1
3629,24.63912,41.84835,desencadenar,16
3630,11.781297,81.70131,dinâmico,5
3631,29.816399,10.688435,lento,16
3632,9.782888,20.951838,preferido,16
3633,69.03607,38.963894,indicates,7
3634,18.536894,22.58675,conteo,16
3635,2.764064,12.752446,volcar,16
3636,13.954648,9.88847,diseñador,16
3637,2.0917287,15.641277,json,3
3638,-27.029604,26.958445,vistazo,19
3639,7.159959,44.885876,viable,16
3640,25.471659,64.740685,multimodal,5
3641,2.8278677,12.681892,directorio,16
3642,2.59185,14.112067,script,16
3643,23.331686,22.407726,iconografía,16
3644,16.039928,20.401726,ruido,16
3645,12.804433,26.765045,teológico,16
3646,50.168,46.236347,quehacer,16
3647,32.215977,47.99139,ejercer,16
3648,5.8596416,15.089617,textura,16
3649,37.73487,48.3249,restar,16
3650,51.512844,0.23589899,radio,1
3651,31.774515,38.518036,partido,16
3652,43.94416,24.797962,bronce,16
3653,43.864033,24.867727,llano,16
3654,24.836403,40.507935,mutante,16
3655,16.560976,32.025005,trivial,16
3656,-3.7379513,59.659748,sistemas,19
3657,21.075066,35.809605,convergencia,16
3658,41.853542,78.838615,content,5
3659,50.151817,46.45272,recién,16
3660,14.97647,26.410814,acordar,16
3661,37.78963,64.89383,construção,5
3662,20.01899,41.707947,predigital,16
3663,12.386105,7.2528687,rutina,16
3664,29.140957,29.616972,espectro,16
3665,20.199787,39.325222,introductorio,16
3666,60.741806,9.288059,sorpresa,16
3667,10.590462,83.46283,unidade,5
3668,22.07788,39.696857,preguntarnos,16
3669,43.14879,12.289929,rudo,16
3670,24.448912,40.833622,aspiración,16
3671,-8.322676,42.759964,monasterio,16
3672,55.655056,21.444323,conferir,16
3673,26.889984,25.846363,mérito,16
3674,10.490827,23.144585,folio,16
3675,79.91083,35.72587,being,7
3676,19.157248,22.27561,individualmente,16
3677,0.03299167,12.212397,formulario,16
3678,37.2005,28.040981,originalidad,16
3679,14.066281,40.048958,confrontar,16
3680,13.511451,43.76071,satisfacción,16
3681,20.244255,40.578403,repensar,16
3682,6.99544,47.20889,activamente,16
3683,47.702896,46.690006,caminar,16
3684,-7.488388,47.809902,perplejidad,19
3685,5.5802426,45.80738,oportuno,16
3686,6.033326,22.222332,gráficamente,19
3687,23.422897,3.0455852,promesa,16
3688,4.977632,6.9629207,confluencia,16
3689,21.40506,14.140656,tachadura,16
3690,20.621943,36.76307,directriz,16
3691,89.233765,27.508167,services,7
3692,47.79627,29.439926,muerto,16
3693,-0.36269343,12.1724825,personalizado,16
3694,50.314312,44.35679,robusto,16
3695,7.830648,20.646034,metalenguaje,16
3696,25.107695,16.90052,glosario,16
3697,3.055278,16.333998,simplificado,16
3698,23.763103,21.558075,taxón,16
3699,11.795048,11.324494,intérprete,16
3700,-20.001581,-12.065547,prototípico,19
3701,21.321476,26.016024,atribuido,16
3702,11.984457,82.02226,cuja,5
3703,35.11844,51.06144,revolucionario,16
3704,36.71085,40.94832,minúscula,16
3705,23.384867,50.536682,enmarcado,16
3706,11.102997,35.166355,desprender,16
3707,79.91378,27.256504,explicit,7
3708,16.175629,30.748522,curiosamente,16
3709,0.966754,30.451235,destino,19
3710,39.965607,70.884895,sociedade,5
3711,33.843098,77.510895,expertise,5
3712,31.711908,43.055283,judío,16
3713,48.109196,46.485725,double,16
3714,47.020233,50.396652,epistemológica,16
3715,40.734364,20.486198,muralla,16
3716,8.00482,52.800476,equivaler,16
3717,49.51105,52.668613,softwares,16
3718,89.279274,27.496357,special,7
3719,7.475165,34.301617,negativamente,16
3720,10.902773,35.12692,portátil,16
3721,7.8541403,37.534378,denotado,16
3722,38.269157,37.13996,gaceta,16
3723,44.492104,33.612705,triple,16
3724,44.815536,33.670433,fallecido,16
3725,4.5827456,83.554535,frequência,5
3726,-27.551893,8.020452,completiva,19
3727,50.59309,46.884655,enciclopedia,16
3728,32.581646,37.627052,constelación,16
3729,10.263525,29.878283,paralelismo,16
3730,82.90002,30.96682,distinct,7
3731,-23.234179,26.41693,cuaderno,19
3732,-0.39300326,12.139672,inferencia,16
3733,39.14715,36.572018,viejo,16
3734,14.956026,13.797709,decena,16
3735,13.20283,63.370117,venezolano,16
3736,31.087378,41.715008,ponencia,16
3737,78.10179,34.1686,against,7
3738,-17.54864,-0.3415719,morfológica,19
3739,29.172668,31.919886,concernir,16
3740,51.004513,33.174618,sea,16
3741,29.087387,32.86035,proporcionada,16
3742,20.83955,36.303833,investigadora,16
3743,10.721286,18.651562,insertado,16
3744,70.4172,32.794216,represent,7
3745,11.798004,82.13278,há,5
3746,29.553766,20.176012,recurrente,16
3747,32.582508,38.26231,ilustrado,16
3748,12.137016,22.53248,consignar,16
3749,41.120987,44.484013,remarcar,16
3750,28.398796,62.99656,defendido,5
3751,48.4787,30.700912,olvido,16
3752,42.920383,44.79518,transmedio,16
3753,50.33321,44.499275,ánimo,16
3754,40.53475,44.518387,infancia,16
3755,27.78341,40.68099,comprar,16
3756,22.024364,39.927795,estímulo,16
3757,34.489613,76.21764,razão,5
3758,63.809883,30.556856,adjectivar,7
3759,-2.8733377,24.138348,fila,19
3760,25.413898,47.80416,surgimiento,16
3761,53.902546,33.25252,amarillo,16
3762,45.145203,49.899105,especialidad,16
3763,21.398901,27.110674,vértiz,16
3764,31.155722,43.239124,desembocar,16
3765,80.74835,37.551456,reflect,7
3766,7.4527416,52.23886,hito,16
3767,7.476776,19.110317,acced,16
3768,7.87296,36.373005,predeterminado,16
3769,35.126987,53.69655,encarnar,16
3770,13.962509,9.834026,modificado,16
3771,41.93049,79.04427,inclusive,5
3772,58.54499,13.369859,sobresalir,16
3773,36.807613,72.24484,realidade,5
3774,27.263145,39.46037,sesión,16
3775,20.113836,41.24409,surgido,16
3776,14.412643,5.846367,formalizado,16
3777,71.37884,38.373108,focusser,7
3778,38.700653,65.7041,estudant,5
3779,42.729366,28.66334,concentración,16
3780,63.418175,30.15499,generally,7
3781,35.124817,28.290596,escasez,16
3782,33.66776,25.321133,conjugar,16
3783,42.798607,34.243446,chií,16
3784,78.33355,30.758526,previously,7
3785,10.477931,50.72163,privilegiado,16
3786,11.5176935,41.187603,indiscutible,16
3787,38.10587,72.025566,questão,5
3788,7.783409,19.30817,estrictamente,16
3789,-10.646113,33.8291,archivístico,3
3790,44.30784,28.714813,incierto,16
3791,7.674744,30.50836,esperable,16
3792,53.66478,13.941832,pretendido,16
3793,-23.777285,23.996977,casuística,19
3794,-1.0331018,52.219315,salvaguardar,16
3795,-2.770344,16.010971,legar,16
3796,23.660856,40.648205,oferta,16
3797,43.653492,62.57872,palavras,5
3798,17.466194,46.458942,documentalista,16
3799,-33.157825,72.71809,epigrafista,16
3800,80.930504,19.640205,scor,7
3801,10.065793,29.955744,cláusula,16
3802,58.683723,15.65913,punk,16
3803,33.025078,28.66606,perfilar,16
3804,55.829834,21.351316,acento,16
3805,35.31226,75.294044,remetente,5
3806,9.223888,46.37491,transnacional,16
3807,79.38418,15.085712,dataset,7
3808,54.890785,35.15836,esclavo,5
3809,-4.0528007,37.636753,señal,16
3810,24.961761,-9.128529,cuenca,1
3811,27.156048,10.900454,debatir,16
3812,24.334906,20.549091,fluido,16
3813,32.163937,33.42867,exponencial,16
3814,89.13791,27.56989,archives,7
3815,38.42347,28.870707,imitación,16
3816,26.794792,20.17609,certeza,16
3817,-8.25921,43.32294,viario,19
3818,20.739555,8.616361,prólogo,16
3819,78.64782,9.602066,entiéndelir,7
3820,20.780413,17.148766,submenú,16
3821,57.121433,3.8079877,vestido,1
3822,55.42514,7.621147,dominado,16
3823,65.59539,1.0056633,relatado,5
3824,79.07836,15.077925,range,7
3825,56.431255,3.3066783,venganza,16
3826,53.308826,12.917853,retrómán,16
3827,87.374794,22.586792,therir,7
3828,48.206745,58.14604,questões,16
3829,71.58582,0.64243746,neutral,5
3830,38.01526,2.2184021,solidaridad,16
3831,6.345273,52.460083,dignidad,16
3832,51.926933,21.484848,propicio,16
3833,27.19544,25.13489,impresa,16
3834,21.551222,1.6394329,incursión,16
3835,57.353355,17.57716,emergencia,16
3836,32.994102,28.614418,cuestionamiento,16
3837,47.67411,16.502987,fundado,16
3838,61.77359,19.85873,envolver,16
3839,24.572876,41.534325,fusión,16
3840,49.761444,17.516804,popularidad,16
3841,92.76555,24.421932,methodologi,7
3842,82.15048,40.85017,whether,7
3843,42.358765,64.25278,assim,5
3844,25.035864,17.024595,aforismo,16
3845,51.41921,1.9867821,firmar,1
3846,43.68644,10.657743,subtype,16
3847,32.915836,23.548813,afín,16
3848,43.4405,16.884382,heterogeneidad,16
3849,47.672073,30.096134,tirada,16
3850,26.273697,5.5254955,visitante,16
3851,54.842922,34.82861,cognitiva,16
3852,52.852654,-5.386534,naturalmente,1
3853,-24.582556,29.541183,centralizado,16
3854,21.623821,27.439943,cuadrado,16
3855,64.676926,28.67655,mesma,7
3856,58.473392,16.114374,problematizar,16
3857,31.105116,1.3003136,adyacente,16
3858,27.47514,10.884787,campaña,16
3859,11.691993,30.677786,descender,16
3860,22.056566,6.6176996,ecdótica,16
3861,15.162741,13.809523,íntegro,16
3862,50.604824,-5.632273,preocupado,1
3863,36.981083,40.502586,gesto,16
3864,21.596798,36.322296,irrupción,16
3865,33.572685,13.493881,laborioso,16
3866,5.3363767,7.4104514,envergadura,16
3867,34.800304,14.934445,deliberado,16
3868,14.034477,9.635193,adaptativo,16
3869,30.387604,29.882235,note,16
3870,34.33184,20.630753,programado,16
3871,31.3935,1.3774996,supresión,16
3872,31.816914,20.41081,notablemente,16
3873,9.494222,-1.6656404,fructífero,16
3874,2.160838,37.150528,distintivo,16
3875,9.713768,10.234794,aparente,16
3876,43.878147,-20.298437,mármol,1
3877,28.600641,17.355429,parsimonia,16
3878,52.48121,-5.2078595,ingrediente,1
3879,55.888416,2.8779752,tweet,1
3880,12.004166,6.988436,marketing,16
3881,81.88462,15.789351,initiativ,7
3882,52.896126,21.71401,óptica,16
3883,84.23775,12.338787,term,7
3884,13.227771,13.783198,unificar,16
3885,74.00227,-8.6064205,doctor,1
3886,24.424751,20.345276,especificación,16
3887,8.545433,5.9188104,sostenible,16
3888,27.874529,19.456673,superposición,16
3889,50.065605,52.529118,ranking,16
3890,42.562817,14.01966,fragmentario,16
3891,-6.147584,25.31079,transcurso,19
3892,82.86214,31.011854,defined,7
3893,68.159584,-3.2124798,assumir,1
3894,32.222622,-32.26973,promotor,1
3895,11.639562,11.2209425,abril,16
3896,-0.28717002,12.172024,retículo,16
3897,51.806755,13.144738,fachada,16
3898,45.804375,60.156868,contrário,5
3899,27.107512,19.94632,evalúar,16
3900,29.467245,29.680841,invitado,16
3901,23.647076,51.07267,antropológico,16
3902,28.343382,18.815042,reconocibl,16
3903,46.54895,48.969654,formativo,16
3904,37.784466,12.679772,inestabilidad,16
3905,48.26836,-0.38667092,rubro,1
3906,32.341305,16.030005,cursiva,16
3907,47.2484,-14.315494,encerrar,1
3908,4.154569,17.132923,refinamiento,16
3909,30.86476,28.833786,encuadrar,16
3910,47.244347,43.17798,extranjero,16
3911,40.002045,15.77489,linealidad,16
3912,56.13948,3.089056,mezquita,16
3913,46.973625,20.830902,alzar,16
3914,34.538303,31.048893,divulgativo,16
3915,3.661923,-0.27344406,paleta,16
3916,83.3195,15.562294,every,7
3917,42.547794,14.403887,exento,16
3918,70.42436,29.615597,extracting,7
3919,39.579834,16.605883,anexo,16
3920,40.891163,16.944067,palacio,16
3921,90.67859,26.62979,practices,7
3922,44.274124,15.411645,distanciar,16
3923,19.306215,41.676323,ambición,16
3924,8.5451145,1.7571179,réplica,16
3925,15.814414,20.07293,jerarquización,16
3926,57.91502,16.301035,activismo,16
3927,38.24735,70.09578,computação,5
3928,36.837246,-24.7298,inventar,1
3929,80.69239,27.516973,was,7
3930,82.090416,17.635605,marked,7
3931,43.09583,62.168526,nível,5
3932,51.42531,12.993128,proximidad,16
3933,79.689064,35.61989,average,7
3934,51.167744,-8.623431,ala,1
3935,38.699112,11.154343,defensa,16
3936,48.65272,43.179504,mediato,16
3937,53.406586,-12.022632,causal,1
3938,89.01533,27.685238,contain,7
3939,51.314373,-0.24795733,tocar,1
3940,60.405235,18.14419,invasión,16
3941,80.345894,27.44649,organized,7
3942,0.8436859,20.830711,resumido,16
3943,78.10479,30.586521,historical,7
3944,27.361057,36.153408,prolongar,16
3945,36.234894,74.14264,notícia,5
3946,19.961533,1.0644623,intuitiva,16
3947,94.577866,28.116129,artifacts,7
3948,94.81803,28.274094,practicser,7
3949,7.4285407,33.721546,hegeliano,16
3950,13.614186,3.099876,iconográfico,16
3951,31.754784,20.759295,brevedad,16
3952,25.016933,-2.7985902,agotar,1
3953,80.191925,30.423174,with,7
3954,10.91018,20.485394,ornamental,16
3955,68.81656,-1.2535359,participant,1
3956,39.659603,44.6637,designación,16
3957,22.083824,15.755043,ratón,16
3958,97.31964,21.670252,conventions,7
3959,51.86459,20.725664,emprender,16
3960,37.907562,10.073115,medievalista,16
3961,54.706646,21.968895,consumidor,16
3962,26.47455,-0.30872735,estrella,16
3963,12.788658,33.64626,descomposición,16
3964,15.330845,33.219574,delimitador,16
3965,20.028526,-5.758998,geolocalizar,1
3966,33.791386,31.477177,innumerable,16
3967,30.835579,20.242653,ponderar,16
3968,9.469641,-1.67091,metódico,16
3969,18.902178,19.037193,exhaustividad,16
3970,88.41794,22.917608,characteristics,7
3971,27.6554,-3.8618994,alumnado,1
3972,48.31688,57.917442,aluno,16
3973,48.627377,57.266144,dia,16
3974,43.823746,70.51337,muita,5
3975,36.65803,73.13356,trabalhos,5
3976,78.44673,30.85345,genres,7
3977,-2.3425872,52.359127,traumático,16
3978,95.076256,22.377522,entry,7
3979,57.380726,-9.453638,prelitoral,1
3980,18.921513,19.013712,inclusivo,16
3981,7.774815,-9.680753,pizarra,1
3982,48.819054,57.53544,cientista,16
3983,13.143152,13.975562,inevitablemente,16
3984,48.604885,14.58891,codo,16
3985,82.251526,30.844603,linguistic,7
3986,78.23232,34.239506,adjective,7
3987,64.67381,15.40327,possibilidad,16
3988,13.016176,14.7640085,minucioso,16
3989,85.2472,22.821,recent,7
3990,51.56428,22.809347,encajar,16
3991,24.999292,15.154675,aislar,16
3992,43.032196,62.495735,longo,5
3993,84.52617,22.532858,published,7
3994,21.925116,6.731108,aconsejar,16
3995,0.6023686,29.991186,ortográficas,16
3996,79.18534,20.758959,language,7
3997,43.146347,70.843575,já,5
3998,25.863007,6.26097,visita,16
3999,51.407337,2.0159624,evocar,1
4000,41.87377,-11.477407,fe,16
4001,34.569263,76.401184,preocupações,5
4002,5.779809,-1.1519246,vaciado,16
4003,43.140644,70.87209,sir,5
4004,48.226536,0.010481879,trabajador,1
4005,65.540375,0.819905,europeu,1
4006,4.154125,6.9397507,multitud,16
4007,63.446487,-5.5099993,fenômeno,1
4008,31.432123,65.62335,analisar,5
4009,34.76432,16.426062,esconder,16
4010,-4.5797415,37.306095,abordado,16
4011,45.143215,-7.8284707,incipit,1
4012,30.841911,28.564938,expresamente,16
4013,80.98486,37.91692,edges,7
4014,24.683702,27.127367,fortuna,16
4015,12.134756,11.206408,preponderancia,16
4016,4.122988,12.492464,exportación,16
4017,-26.5828,27.24093,precedencia,19
4018,95.539215,21.07086,surviv,7
4019,41.014393,-10.359165,este,16
4020,41.998325,79.12663,cluster,5
4021,14.297272,46.737274,aceptación,16
4022,0.557097,20.070133,fijación,16
4023,44.82157,71.044914,tradicionai,5
4024,2.9583366,7.1918063,interconexión,16
4025,5.2430325,-2.5622165,filogenético,1
4026,79.02099,21.76923,considering,7
4027,21.230268,26.0413,supuestamente,16
4028,36.85629,-18.162905,corresponsal,1
4029,17.62566,31.435314,canonizado,16
4030,62.662693,15.563016,reivindicación,16
4031,3.6673634,-0.2821996,morfología,16
4032,-1.7304835,33.678246,signatura,16
4033,24.636162,17.657566,protegido,16
4034,80.69515,21.607029,more,7
4035,59.53146,7.290155,luchar,1
4036,1.7638112,86.14519,observação,5
4037,16.510096,20.883184,proyectado,16
4038,38.10511,46.87751,sufrimiento,16
4039,8.7516365,0.86571175,didáctica,16
4040,59.028072,7.343295,ecuatoriano,16
