source_x,source_y,target_x,target_y,size
157,1191,742,1616,1.4142135623730951
157,1191,967,720,3
157,1191,-816,-143,3
157,1191,-1335,1388,3
157,1191,-530,-21,1.4142135623730951
157,1191,698,490,2.8284271247461903
157,1191,1118,1251,1.7320508075688772
157,1191,404,604,1.7320508075688772
157,1191,271,541,3
157,1191,411,1235,2
157,1191,810,784,3
157,1191,-1839,78,3
157,1191,76,1642,1
157,1191,812,101,1.4142135623730951
157,1191,-721,352,2.8284271247461903
157,1191,-3,333,3
157,1191,767,841,3
157,1191,94,1725,1
157,1191,757,1571,3
157,1191,-74,186,2.449489742783178
157,1191,-739,971,1.4142135623730951
157,1191,407,1332,1.4142135623730951
157,1191,444,1306,1.4142135623730951
157,1191,414,122,3
157,1191,817,761,3
157,1191,864,1361,3
157,1191,429,1676,1.4142135623730951
157,1191,18,437,3
157,1191,-842,126,3
157,1191,1005,1385,3
157,1191,186,1680,1
157,1191,177,1712,1
157,1191,-204,259,3
157,1191,354,314,2.8284271247461903
157,1191,1301,535,3
157,1191,458,1671,1.4142135623730951
157,1191,474,634,3
157,1191,1081,196,3
157,1191,451,1668,1.4142135623730951
157,1191,696,2014,2.449489742783178
157,1191,444,1668,1.4142135623730951
157,1191,646,1884,2.23606797749979
157,1191,852,1972,3
157,1191,864,1871,2.449489742783178
157,1191,830,1764,2.6457513110645907
157,1191,1092,1096,3
157,1191,-511,1074,1.7320508075688772
157,1191,132,1620,1
157,1191,436,-73,2.6457513110645907
157,1191,811,880,3
157,1191,475,726,3
157,1191,555,1239,3
157,1191,331,1050,3
157,1191,719,742,2.8284271247461903
157,1191,1394,1242,2.6457513110645907
157,1191,1128,701,3
157,1191,464,1028,3
157,1191,347,1297,3
157,1191,740,821,2.449489742783178
157,1191,278,1095,2.449489742783178
157,1191,735,1378,1.7320508075688772
157,1191,406,1529,1.7320508075688772
157,1191,351,582,3
157,1191,-931,-89,2.6457513110645907
157,1191,-91,-245,3
157,1191,-114,338,3
157,1191,-18,-563,2.23606797749979
157,1191,12,1612,2.8284271247461903
157,1191,197,-99,3
157,1191,472,1672,1.7320508075688772
157,1191,126,1644,1
157,1191,-114,1186,2.449489742783178
157,1191,-1615,315,2.449489742783178
157,1191,-3,30,2.449489742783178
157,1191,487,772,2.449489742783178
157,1191,1297,1394,2
157,1191,105,481,3
157,1191,150,1616,1
157,1191,560,960,3
157,1191,395,1478,1.4142135623730951
157,1191,270,423,3
157,1191,305,1583,3
157,1191,141,1651,1
157,1191,416,1320,1.4142135623730951
157,1191,391,1448,1.4142135623730951
157,1191,169,808,3
157,1191,435,1288,1.4142135623730951
157,1191,-211,1238,2.449489742783178
157,1191,-48,-657,2.6457513110645907
157,1191,-143,1318,3
157,1191,-454,-199,3
157,1191,57,1598,1
157,1191,169,1606,1
157,1191,-1558,181,2
157,1191,-1437,481,1.4142135623730951
157,1191,378,651,3
157,1191,704,1044,1.7320508075688772
157,1191,237,983,2.23606797749979
157,1191,421,509,2.23606797749979
157,1191,901,894,3
157,1191,634,1296,2.23606797749979
157,1191,777,707,3
157,1191,1113,1007,2.8284271247461903
157,1191,472,1442,3
157,1191,738,1608,1.4142135623730951
157,1191,513,1022,3
157,1191,206,1670,1
157,1191,-837,549,3
157,1191,93,-619,2.449489742783178
157,1191,-307,1341,3
157,1191,-857,72,1.4142135623730951
157,1191,395,-30,2.6457513110645907
157,1191,1021,823,2.449489742783178
157,1191,36,1667,1
157,1191,726,1619,1.4142135623730951
157,1191,638,1635,1.4142135623730951
157,1191,142,1673,1
157,1191,444,551,3
157,1191,349,-123,2.449489742783178
157,1191,995,1592,1.4142135623730951
157,1191,122,157,3
157,1191,155,1623,1
157,1191,-546,385,2.6457513110645907
157,1191,-242,-129,2.449489742783178
157,1191,-557,342,2.6457513110645907
157,1191,-995,523,3
157,1191,138,486,2.6457513110645907
157,1191,1050,955,2.6457513110645907
157,1191,246,1811,1.7320508075688772
157,1191,982,924,3
157,1191,207,1660,1
157,1191,435,1671,1.4142135623730951
157,1191,621,1868,1.4142135623730951
157,1191,401,1688,1.4142135623730951
157,1191,83,1616,1
157,1191,-573,695,2
157,1191,476,1543,2
157,1191,497,1369,2
157,1191,127,1702,1
157,1191,985,1311,2
157,1191,171,1665,1
157,1191,161,1614,1
157,1191,76,1596,1
157,1191,-1132,-14,1.7320508075688772
157,1191,758,1478,2.6457513110645907
157,1191,799,1588,3
157,1191,78,1632,1
157,1191,291,668,3
157,1191,351,1413,2.449489742783178
157,1191,-391,1124,2
157,1191,438,637,2.6457513110645907
157,1191,434,1305,1.4142135623730951
157,1191,-837,885,1.7320508075688772
157,1191,107,1692,1
157,1191,114,1343,3
157,1191,390,136,3
157,1191,-3,-582,3
157,1191,790,847,2
157,1191,726,1693,3
157,1191,483,839,3
157,1191,512,915,3
157,1191,752,1547,2
157,1191,795,878,3
157,1191,772,928,2.6457513110645907
157,1191,441,1685,1.4142135623730951
157,1191,740,1851,2.449489742783178
157,1191,706,1922,2.449489742783178
157,1191,775,1372,1.7320508075688772
157,1191,178,347,1.4142135623730951
157,1191,180,410,2.449489742783178
157,1191,-1095,296,3
157,1191,-665,-1247,3
157,1191,731,972,3
157,1191,-470,752,3
157,1191,1072,-156,3
157,1191,195,1303,1.7320508075688772
157,1191,345,1532,1.4142135623730951
157,1191,121,1723,1
157,1191,-960,599,1.4142135623730951
157,1191,54,1682,1
157,1191,135,1591,1
157,1191,-132,-707,1.4142135623730951
157,1191,847,-371,2.23606797749979
157,1191,403,1488,1.4142135623730951
157,1191,63,1681,1
157,1191,752,1003,2.449489742783178
157,1191,63,1643,1
157,1191,634,683,2.23606797749979
157,1191,1252,1018,3
157,1191,328,1666,1.4142135623730951
157,1191,607,978,2.6457513110645907
157,1191,-403,1591,3
157,1191,405,1674,1.4142135623730951
157,1191,486,792,3
157,1191,533,1474,1.7320508075688772
157,1191,852,918,2.449489742783178
157,1191,1015,871,3
157,1191,194,1713,1.4142135623730951
157,1191,1021,1694,2.6457513110645907
157,1191,669,1945,2
157,1191,153,1643,1
157,1191,265,1113,2
157,1191,-697,692,3
157,1191,-174,1114,2.449489742783178
157,1191,-80,919,3
157,1191,151,1660,1
157,1191,729,1659,1.7320508075688772
157,1191,775,-331,2.449489742783178
157,1191,34,355,2
157,1191,905,7,3
157,1191,880,33,2
157,1191,372,813,2.23606797749979
157,1191,426,454,3
157,1191,128,1655,1
157,1191,-999,302,2.449489742783178
157,1191,710,1036,1.7320508075688772
157,1191,787,1481,2
157,1191,74,1684,1
157,1191,337,911,2.6457513110645907
157,1191,-74,756,2.23606797749979
157,1191,-429,188,3
157,1191,-60,760,2.23606797749979
157,1191,1299,1237,1.4142135623730951
157,1191,384,754,3
157,1191,415,1327,1.4142135623730951
157,1191,949,1000,3
157,1191,811,1172,2.449489742783178
157,1191,1040,733,3
157,1191,22,1631,1
157,1191,61,1616,1
157,1191,904,1331,1.7320508075688772
157,1191,-417,748,2.449489742783178
157,1191,43,1644,1
157,1191,318,291,2.8284271247461903
157,1191,1156,1033,2.8284271247461903
157,1191,726,145,3
157,1191,91,1592,1
157,1191,-25,-45,3
157,1191,704,1268,1.7320508075688772
157,1191,-223,393,3
157,1191,-1355,525,1.7320508075688772
157,1191,426,1315,1.4142135623730951
157,1191,-50,1462,1.4142135623730951
157,1191,98,1704,1
157,1191,434,-261,3
157,1191,604,1430,2.23606797749979
157,1191,302,584,1.7320508075688772
157,1191,370,-156,3
157,1191,778,459,3
157,1191,655,1815,1.7320508075688772
157,1191,746,1560,2
157,1191,423,1695,1.4142135623730951
157,1191,-118,210,3
157,1191,153,443,2.449489742783178
157,1191,-521,-29,1.4142135623730951
157,1191,197,1692,1
157,1191,152,1702,1
157,1191,338,1235,1.7320508075688772
157,1191,-235,-651,3
157,1191,394,1521,1.7320508075688772
157,1191,755,1610,1.4142135623730951
157,1191,-55,1477,1.4142135623730951
157,1191,391,1529,1.7320508075688772
157,1191,189,1664,1
157,1191,145,1710,1
157,1191,170,1694,1
157,1191,118,1699,1
157,1191,188,1694,1
157,1191,53,1661,1
157,1191,133,1710,1
157,1191,100,1666,1
157,1191,345,232,3
157,1191,218,125,3
157,1191,598,728,3
157,1191,250,366,3
157,1191,-778,1386,1.4142135623730951
157,1191,-1203,1354,2
157,1191,135,1637,1
157,1191,66,1628,1
157,1191,168,1660,1
157,1191,-1445,490,1.4142135623730951
157,1191,287,353,1.7320508075688772
157,1191,40,1625,1
157,1191,-1,787,2.449489742783178
157,1191,-510,1855,2.23606797749979
157,1191,99,1654,1
157,1191,94,1616,1
157,1191,113,1610,1
157,1191,446,1695,1.4142135623730951
157,1191,-186,298,3
157,1191,-276,-520,2.6457513110645907
157,1191,58,1607,1
157,1191,-891,-252,1.7320508075688772
157,1191,59,1634,1
157,1191,-599,-124,3
157,1191,4,402,3
157,1191,94,-507,3
157,1191,68,1706,1
157,1191,-889,255,2.23606797749979
157,1191,-783,1375,1.4142135623730951
157,1191,-528,-682,2.449489742783178
157,1191,-1118,1282,1.7320508075688772
157,1191,38,1634,1
157,1191,1290,1236,1.4142135623730951
157,1191,-806,1334,1.4142135623730951
157,1191,107,1700,1
157,1191,117,1688,1
157,1191,192,-163,2
157,1191,494,-501,1.7320508075688772
157,1191,32,1601,1
157,1191,204,1687,1
157,1191,-516,-2,1.4142135623730951
157,1191,44,1612,1
157,1191,438,1341,2.6457513110645907
157,1191,364,171,3
157,1191,44,274,3
157,1191,2,165,3
157,1191,203,325,3
157,1191,142,95,3
157,1191,103,1627,1
157,1191,-319,1147,2.23606797749979
157,1191,-964,1309,1.4142135623730951
157,1191,-1056,1032,1.7320508075688772
157,1191,-627,450,1.7320508075688772
157,1191,164,1687,1
157,1191,-1197,662,2
157,1191,69,1697,1
157,1191,-974,278,2.23606797749979
157,1191,396,395,3
157,1191,-1052,1417,1.7320508075688772
157,1191,-1262,382,2
157,1191,81,1667,1
157,1191,121,1644,1
157,1191,-903,-92,1.4142135623730951
157,1191,-851,926,2
157,1191,-466,1255,1.4142135623730951
157,1191,-616,84,3
157,1191,16,1074,1.7320508075688772
157,1191,149,1725,1
157,1191,-966,1319,1.4142135623730951
157,1191,428,423,1.7320508075688772
157,1191,-743,782,3
157,1191,-463,1244,1.4142135623730951
157,1191,36,1676,1
157,1191,231,207,3
157,1191,1142,760,2
157,1191,600,1218,3
157,1191,329,1190,1.7320508075688772
157,1191,-974,606,1.4142135623730951
157,1191,-815,1339,1.4142135623730951
157,1191,112,1650,1
157,1191,-1512,-187,1.7320508075688772
157,1191,75,1619,1
157,1191,45,1675,1
157,1191,225,1651,1
157,1191,130,1673,1
157,1191,-965,1298,1.4142135623730951
157,1191,206,1641,1
157,1191,-1410,1052,2.6457513110645907
157,1191,70,1650,1
157,1191,159,1648,1
157,1191,128,684,3
157,1191,-800,1363,1.4142135623730951
157,1191,-231,-272,2
157,1191,-158,-485,2.23606797749979
157,1191,-476,330,1.7320508075688772
157,1191,-80,-767,2
157,1191,130,120,2
157,1191,36,1605,1
157,1191,60,1672,1
157,1191,-270,439,2.23606797749979
157,1191,65,1585,1
157,1191,-774,1365,1.4142135623730951
157,1191,-336,567,3
157,1191,102,1612,1
157,1191,283,-85,1.7320508075688772
157,1191,-68,1460,1.4142135623730951
157,1191,46,-116,3
157,1191,351,-210,3
157,1191,732,501,1.7320508075688772
157,1191,151,1675,1
157,1191,1003,1529,2.449489742783178
157,1191,84,1628,1
157,1191,84,1685,1
157,1191,127,543,1.4142135623730951
157,1191,493,-436,2.6457513110645907
157,1191,1362,1313,1.7320508075688772
157,1191,633,1241,1.7320508075688772
157,1191,811,750,1.4142135623730951
157,1191,-790,1344,1.4142135623730951
157,1191,112,1728,1
157,1191,138,1664,1
157,1191,189,1673,1
157,1191,219,1656,1
157,1191,72,1714,1
157,1191,-249,350,3
157,1191,1130,923,2
157,1191,225,1384,2.8284271247461903
157,1191,-149,-181,3
157,1191,-95,239,1.7320508075688772
157,1191,393,-183,2.8284271247461903
157,1191,552,741,2.8284271247461903
157,1191,194,1665,1
157,1191,596,32,2
157,1191,454,1690,1.4142135623730951
157,1191,148,1630,1
157,1191,103,565,2
157,1191,1172,433,3
157,1191,801,1296,2.449489742783178
157,1191,-261,-26,3
157,1191,-501,-251,1.7320508075688772
157,1191,985,894,3
157,1191,535,1186,1.4142135623730951
157,1191,215,1663,1
157,1191,83,1719,1
157,1191,132,1646,1
157,1191,-219,1380,1.4142135623730951
157,1191,-123,397,1.7320508075688772
157,1191,-16,-598,1.7320508075688772
157,1191,577,490,3
157,1191,1236,1094,1.7320508075688772
157,1191,-810,1362,1.4142135623730951
157,1191,131,283,3
157,1191,341,1648,3
157,1191,158,1658,1
157,1191,93,755,1.7320508075688772
157,1191,35,1616,1
157,1191,16,-545,2.23606797749979
157,1191,-512,-20,1.4142135623730951
157,1191,791,1408,1.7320508075688772
157,1191,109,1600,1
157,1191,98,1692,1
157,1191,51,592,2.23606797749979
157,1191,-291,737,1.4142135623730951
157,1191,618,519,3
157,1191,773,265,3
157,1191,103,1633,1
157,1191,-801,1342,1.4142135623730951
157,1191,133,1609,1
157,1191,-414,-244,2.23606797749979
157,1191,-324,252,1.7320508075688772
157,1191,22,1612,1
157,1191,142,1692,1
157,1191,-340,880,3
157,1191,828,241,1.4142135623730951
157,1191,92,1671,1
157,1191,58,-809,3
157,1191,132,399,3
157,1191,205,586,3
157,1191,19,1061,1.7320508075688772
157,1191,-904,-103,1.4142135623730951
157,1191,514,550,3
157,1191,164,1643,1
157,1191,539,1128,1.7320508075688772
157,1191,390,348,1.7320508075688772
157,1191,-561,64,2.449489742783178
157,1191,-364,-150,3
157,1191,-631,467,1.7320508075688772
157,1191,-771,1379,1.4142135623730951
157,1191,-610,102,2.6457513110645907
157,1191,-217,-355,3
157,1191,199,1667,1
157,1191,-1382,1063,1.7320508075688772
157,1191,278,-438,3
157,1191,412,1155,2
157,1191,179,1700,1
157,1191,1052,916,2.23606797749979
157,1191,335,706,3
157,1191,582,552,2
157,1191,-1104,67,2.449489742783178
157,1191,52,1629,1
157,1191,279,900,3
157,1191,173,1660,1
157,1191,-586,48,3
157,1191,120,1668,1
157,1191,-425,310,1.7320508075688772
157,1191,1219,799,2.23606797749979
157,1191,147,1594,1
157,1191,146,1664,1
157,1191,-1184,652,1.7320508075688772
157,1191,-1138,73,2.23606797749979
157,1191,960,21,1.7320508075688772
157,1191,157,1683,1
157,1191,-1213,1357,2
157,1191,47,1622,1
157,1191,691,1071,1.4142135623730951
157,1191,51,1670,1
157,1191,77,1655,1
157,1191,997,1581,1.4142135623730951
157,1191,68,226,3
157,1191,102,1645,1
157,1191,120,1661,1
157,1191,89,1702,1
157,1191,471,1534,1.4142135623730951
157,1191,1139,-476,2
157,1191,466,-745,1.7320508075688772
157,1191,17,1627,1
157,1191,-805,1351,1.4142135623730951
157,1191,212,1635,1
157,1191,-974,1306,1.4142135623730951
157,1191,127,1597,1
157,1191,-952,1052,1.7320508075688772
157,1191,-861,-234,2.23606797749979
157,1191,-1094,886,1.7320508075688772
157,1191,80,1625,1
157,1191,202,1626,1
157,1191,-143,367,1.7320508075688772
157,1191,297,1039,1.4142135623730951
157,1191,180,1670,1
157,1191,243,45,3
157,1191,216,1667,1
157,1191,64,1621,1
157,1191,61,1655,1
157,1191,720,534,1.7320508075688772
157,1191,149,1653,1
157,1191,170,1651,1
157,1191,-19,504,3
157,1191,415,477,3
157,1191,-855,363,2.6457513110645907
157,1191,-1299,36,2.23606797749979
157,1191,-205,1171,2.449489742783178
157,1191,-665,132,3
157,1191,890,949,1.4142135623730951
157,1191,-405,-4,2.23606797749979
157,1191,181,1611,1
157,1191,-80,100,3
157,1191,669,-399,1.7320508075688772
157,1191,-794,1355,1.4142135623730951
157,1191,191,1619,1
157,1191,-978,1299,1.4142135623730951
157,1191,55,1642,1
157,1191,128,1664,1
157,1191,901,456,1.7320508075688772
157,1191,-379,311,2.23606797749979
157,1191,-227,-210,1.4142135623730951
157,1191,-360,-751,2
157,1191,59,1705,1
157,1191,-984,1310,1.4142135623730951
157,1191,-978,1319,1.4142135623730951
157,1191,-934,1084,1.4142135623730951
157,1191,109,1670,1
157,1191,-503,1135,1.4142135623730951
157,1191,-660,983,2
157,1191,67,1608,1
157,1191,-495,-95,3
157,1191,-783,1353,1.4142135623730951
157,1191,113,1717,1
157,1191,-453,1247,1.4142135623730951
157,1191,-308,942,2.6457513110645907
157,1191,-46,-494,3
157,1191,831,200,1.7320508075688772
157,1191,83,1644,1
157,1191,259,1485,3
157,1191,1210,589,2.8284271247461903
157,1191,-711,142,2.6457513110645907
157,1191,-518,-14,1.4142135623730951
157,1191,773,78,3
157,1191,-1050,1406,1.7320508075688772
157,1191,74,1627,1
157,1191,48,1693,1
157,1191,289,717,3
157,1191,-945,1308,1.4142135623730951
157,1191,187,1626,1
157,1191,-8,587,3
157,1191,117,1643,1
157,1191,209,1680,1
157,1191,-892,771,3
157,1191,538,1168,2.6457513110645907
157,1191,752,1601,1.4142135623730951
157,1191,127,1730,1
157,1191,-920,-6,3
157,1191,44,-632,1.7320508075688772
157,1191,-349,1278,1.7320508075688772
157,1191,425,1324,1.4142135623730951
157,1191,218,1644,1
157,1191,289,1035,1.4142135623730951
157,1191,151,1694,1
157,1191,-415,861,1.4142135623730951
157,1191,1026,138,3
157,1191,591,-670,2.23606797749979
157,1191,156,1654,1
157,1191,113,1641,1
157,1191,-805,1373,1.4142135623730951
157,1191,1039,427,2
157,1191,178,1658,1
157,1191,146,1682,1
157,1191,771,1382,1.7320508075688772
157,1191,78,1611,1
157,1191,123,1613,1
157,1191,48,1652,1
157,1191,-91,-149,3
157,1191,-1003,1131,1.4142135623730951
157,1191,7,-258,2.6457513110645907
157,1191,878,554,2
157,1191,586,923,3
157,1191,-1016,1140,1.4142135623730951
157,1191,508,601,1.7320508075688772
157,1191,-95,43,3
157,1191,39,1592,1
157,1191,-1312,484,2
157,1191,-20,1258,2
157,1191,87,1657,1
157,1191,124,1625,1
157,1191,204,1666,1
157,1191,-1213,1343,2
157,1191,42,1609,1
157,1191,116,1676,1
157,1191,169,1672,1
157,1191,43,1659,1
157,1191,65,1661,1
157,1191,123,1679,1
157,1191,85,1677,1
157,1191,402,977,3
157,1191,-187,874,1.7320508075688772
157,1191,228,1672,1
157,1191,-642,1105,1.4142135623730951
157,1191,75,1586,1
157,1191,1044,-109,2.23606797749979
157,1191,-928,1091,1.4142135623730951
157,1191,26,1608,1
157,1191,106,1620,1
157,1191,757,867,2
157,1191,-1140,498,2
157,1191,-1198,211,2.6457513110645907
157,1191,142,1622,1
157,1191,129,1718,1
157,1191,-1148,1083,2
157,1191,745,1646,1.7320508075688772
157,1191,765,1599,1.4142135623730951
157,1191,-114,476,3
157,1191,765,-1096,3
157,1191,180,1643,1
157,1191,1033,1193,2.449489742783178
157,1191,-1149,567,2
157,1191,-352,1180,1.7320508075688772
157,1191,696,1075,1.4142135623730951
157,1191,849,703,3
157,1191,222,1672,1
157,1191,944,268,2.23606797749979
157,1191,212,1673,1
157,1191,43,1682,1
157,1191,-954,1042,1.7320508075688772
157,1191,166,1657,1
157,1191,502,-506,1.7320508075688772
157,1191,-177,-109,1.7320508075688772
157,1191,85,1583,1
157,1191,-691,812,2.6457513110645907
157,1191,180,1688,1
157,1191,87,1711,1
157,1191,68,1617,1
157,1191,306,-401,3
157,1191,774,1391,1.7320508075688772
157,1191,443,-286,3
157,1191,135,1680,1
157,1191,226,1664,1
157,1191,138,1701,1
157,1191,73,1664,1
157,1191,188,1638,1
157,1191,-964,1050,1.7320508075688772
157,1191,-788,1385,1.4142135623730951
157,1191,-955,1316,1.4142135623730951
157,1191,274,-159,2.449489742783178
157,1191,-1145,1402,1.7320508075688772
157,1191,96,1640,1
157,1191,103,1724,1
157,1191,108,1683,1
157,1191,-449,1256,1.4142135623730951
157,1191,282,-119,3
157,1191,254,517,3
157,1191,-796,1379,1.4142135623730951
157,1191,97,1604,1
157,1191,7,1073,1.7320508075688772
157,1191,-951,1300,1.4142135623730951
157,1191,88,1608,1
157,1191,32,1639,1
157,1191,-791,1370,1.4142135623730951
157,1191,-347,316,2.449489742783178
157,1191,72,1676,1
157,1191,-814,1352,1.4142135623730951
157,1191,-1688,598,3
157,1191,-1091,875,1.7320508075688772
157,1191,-1005,1139,1.4142135623730951
157,1191,54,1613,1
157,1191,158,1600,1
157,1191,-46,1471,1.4142135623730951
157,1191,210,1652,1
157,1191,37,1609,1
157,1191,25,1667,1
157,1191,420,1672,1.4142135623730951
157,1191,154,1668,1
157,1191,159,1707,1
157,1191,45,1587,1
157,1191,85,1599,1
157,1191,218,1678,1
157,1191,54,1619,1
157,1191,89,1629,1
157,1191,49,1596,1
157,1191,145,1640,1
157,1191,94,1623,1
157,1191,99,1678,1
157,1191,101,1594,1
157,1191,107,1583,1
157,1191,43,1601,1
157,1191,120,1632,1
157,1191,179,1631,1
157,1191,137,1727,1
157,1191,29,1679,1
157,1191,-457,1262,1.4142135623730951
157,1191,26,1601,1
157,1191,170,1682,1
157,1191,161,1676,1
157,1191,97,1635,1
157,1191,152,1716,1
157,1191,161,1668,1
157,1191,29,1619,1
157,1191,180,1651,1
157,1191,170,1704,1
157,1191,30,1627,1
157,1191,172,1637,1
157,1191,36,1651,1
157,1191,198,1644,1
157,1191,193,1682,1
157,1191,125,1637,1
157,1191,63,1689,1
157,1191,116,1619,1
157,1191,78,1708,1
157,1191,535,1117,1.7320508075688772
157,1191,85,1635,1
986,-347,345,232,3
986,-347,218,125,3
986,-347,250,366,3
986,-347,965,-137,2
986,-347,865,-652,1.7320508075688772
986,-347,370,-703,2.23606797749979
986,-347,393,-778,3
986,-347,1480,-519,2
986,-347,1406,-745,1.7320508075688772
986,-347,4,402,3
986,-347,839,-464,2.8284271247461903
986,-347,1030,45,2.23606797749979
986,-347,364,171,3
986,-347,44,274,3
986,-347,2,165,3
986,-347,142,95,3
986,-347,-220,-722,3
986,-347,1363,-426,1.4142135623730951
986,-347,1026,-927,2
986,-347,1389,-408,1.4142135623730951
986,-347,677,-946,2.449489742783178
986,-347,1357,-395,1.4142135623730951
986,-347,1350,-409,1.4142135623730951
986,-347,1372,-444,1.4142135623730951
986,-347,1382,-441,1.4142135623730951
986,-347,1333,-445,1.4142135623730951
986,-347,382,-275,3
986,-347,986,-243,3
986,-347,491,209,3
986,-347,902,-29,3
986,-347,231,207,3
986,-347,981,-133,2
986,-347,1504,-841,3
986,-347,376,-735,2
986,-347,1330,-720,1.7320508075688772
986,-347,1493,-573,1.7320508075688772
986,-347,1113,-441,2.23606797749979
986,-347,750,170,2.6457513110645907
986,-347,166,-148,3
986,-347,1363,-465,1.4142135623730951
986,-347,996,-435,2.23606797749979
986,-347,1323,-415,1.4142135623730951
986,-347,46,-116,3
986,-347,351,-210,3
986,-347,1391,-425,1.4142135623730951
986,-347,493,-436,2.6457513110645907
986,-347,1329,-424,1.4142135623730951
986,-347,792,43,2.6457513110645907
986,-347,748,-411,1.7320508075688772
986,-347,1401,-428,1.4142135623730951
986,-347,497,-239,3
986,-347,840,430,3
986,-347,1379,-402,1.4142135623730951
986,-347,959,-121,2
986,-347,980,-111,2
986,-347,986,-100,2
986,-347,985,-124,2
986,-347,1378,-410,1.4142135623730951
986,-347,1013,-497,2.8284271247461903
986,-347,977,-143,2
986,-347,1389,-454,1.4142135623730951
986,-347,961,-144,2
986,-347,954,-132,2
986,-347,991,-114,2
986,-347,1352,-442,1.4142135623730951
986,-347,820,-403,2.23606797749979
986,-347,1386,-417,1.4142135623730951
986,-347,1528,-132,2
986,-347,1443,-367,2
986,-347,131,283,3
986,-347,1346,-452,1.4142135623730951
986,-347,1454,-115,3
986,-347,1339,-423,1.4142135623730951
986,-347,1327,-407,1.4142135623730951
986,-347,616,-778,1.7320508075688772
986,-347,773,265,3
986,-347,792,328,3
986,-347,1212,-805,1.7320508075688772
986,-347,75,-334,3
986,-347,272,-1462,3
986,-347,-19,13,3
986,-347,1260,-1046,3
986,-347,58,-809,3
986,-347,451,-237,3
986,-347,814,403,3
986,-347,1324,-444,1.4142135623730951
986,-347,1361,-447,1.4142135623730951
986,-347,-364,-150,3
986,-347,-217,-355,3
986,-347,10,-665,3
986,-347,414,60,2.23606797749979
986,-347,771,51,1.7320508075688772
986,-347,454,144,2.449489742783178
986,-347,611,-202,2.449489742783178
986,-347,638,-421,2.8284271247461903
986,-347,1369,-420,1.4142135623730951
986,-347,1368,-456,1.4142135623730951
986,-347,1490,-563,1.7320508075688772
986,-347,1353,-432,1.4142135623730951
986,-347,414,122,3
986,-347,1357,-403,1.4142135623730951
986,-347,1397,-416,1.4142135623730951
986,-347,374,-856,2.6457513110645907
986,-347,68,226,3
986,-347,1301,535,3
986,-347,1167,-284,2.23606797749979
986,-347,1369,-397,1.4142135623730951
986,-347,717,-172,2.23606797749979
986,-347,-106,-717,2.449489742783178
986,-347,-148,33,3
986,-347,-19,504,3
986,-347,1391,-437,1.4142135623730951
986,-347,746,-745,3
986,-347,1319,-436,1.4142135623730951
986,-347,970,-126,2
986,-347,803,18,2.23606797749979
986,-347,842,-760,2.23606797749979
986,-347,478,-675,2.449489742783178
986,-347,288,-830,3
986,-347,778,-991,3
986,-347,746,-713,2
986,-347,863,-642,1.7320508075688772
986,-347,377,-617,2.6457513110645907
986,-347,476,-273,3
986,-347,1332,-398,1.4142135623730951
986,-347,860,-774,3
986,-347,-665,-1247,3
986,-347,1072,-156,3
986,-347,1401,-439,1.4142135623730951
986,-347,595,-602,3
986,-347,1379,-450,1.4142135623730951
986,-347,1332,-414,1.4142135623730951
986,-347,847,-371,2.23606797749979
986,-347,364,-119,2.23606797749979
986,-347,796,-155,2.23606797749979
986,-347,792,-780,1.7320508075688772
986,-347,1342,-440,1.4142135623730951
986,-347,-114,476,3
986,-347,936,-428,3
986,-347,1125,-46,3
986,-347,735,348,3
986,-347,443,-286,3
986,-347,866,285,1.7320508075688772
986,-347,1346,-396,1.4142135623730951
986,-347,282,-119,3
986,-347,254,517,3
986,-347,1314,-502,1.7320508075688772
986,-347,1345,-431,1.4142135623730951
986,-347,1383,-431,1.4142135623730951
986,-347,1359,-415,1.4142135623730951
986,-347,1337,-456,1.4142135623730951
986,-347,1363,-438,1.4142135623730951
986,-347,1367,-408,1.4142135623730951
986,-347,1321,-426,1.4142135623730951
986,-347,1373,-434,1.4142135623730951
986,-347,1332,-433,1.4142135623730951
986,-347,1348,-463,1.4142135623730951
986,-347,1340,-404,1.4142135623730951
986,-347,1395,-447,1.4142135623730951
986,-347,1378,-461,1.4142135623730951
986,-347,1356,-457,1.4142135623730951
986,-347,1350,-421,1.4142135623730951
986,-347,1342,-413,1.4142135623730951
986,-347,1378,-423,1.4142135623730951
-158,-328,345,232,3
-158,-328,-300,-557,1
-158,-328,-316,-559,1
-158,-328,2,165,3
-158,-328,-351,-621,3
-158,-328,-790,5,2.23606797749979
-158,-328,231,207,3
-158,-328,46,-116,3
-158,-328,-310,-552,1
-158,-328,51,592,2.23606797749979
-158,-328,1000,-607,3
-158,-328,-3,333,3
-158,-328,68,226,3
-158,-328,-584,-594,2
-158,-328,12,-1902,2
-158,-328,-308,-565,1
-212,-161,345,232,3
-212,-161,-455,-361,1
-212,-161,96,313,3
-212,-161,2,165,3
-212,-161,142,95,3
-212,-161,-437,-358,1
-212,-161,-968,-860,2
-212,-161,-1005,-470,2.449489742783178
-212,-161,231,207,3
-212,-161,228,727,2.6457513110645907
-212,-161,128,684,3
-212,-161,-68,-118,3
-212,-161,644,71,1.7320508075688772
-212,-161,-194,383,2.23606797749979
-212,-161,-149,-181,3
-212,-161,-680,-497,3
-212,-161,131,283,3
-212,-161,-435,-369,1
-212,-161,75,-334,3
-212,-161,307,-337,3
