Id,Label,modularity_class,indegree,outdegree,degree,X,Y,Size,Color
1088868666,rgomezusal,28,19,8,27,0.398942,0.594876,0.011203,"#8ecfec"
1095670098,openlibhums,46,3,5,8,0.352445,0.494924,0.001948,"#3bec00"
1098193076,MdscaUma,15,11,13,24,0.495345,0.521104,0.009742,"#ff0d69"
1098578059,csyhUASLP,12,3,3,6,0.358008,0.399831,0.000974,"#ff77ff"
1107405570,rbaenamolina,49,0,4,4,0.550601,0.484962,0,"#8ecfec"
1115049577,LingRomUVa,46,3,4,7,0.344739,0.505709,0.001461,"#ffb800"
1117505534,casadevelazquez,49,21,4,25,0.484931,0.479376,0.010229,"#3bec00"
1117790442,patrick_sahle,46,4,0,4,0.327861,0.554534,0,"#3bec00"
1119269594,c_llamas_saiz,49,0,16,16,0.45774,0.515934,0.005845,"#ffa64e"
1125796202,ale_ulla,25,90,44,134,0.372729,0.509432,0.063322,"#ff0d69"
1131275857,CCP_org,12,0,4,4,0.262388,0.411016,0,"#ff77ff"
1131460195,UNIRalumni,25,3,3,6,0.313264,0.577229,0.000974,"#ff0d69"
1135342201,nosolosig,48,6,3,9,0.420051,0.594477,0.002435,"#008ebb"
1139113136,univpaulvalery,19,11,4,15,0.625869,0.650821,0.005358,"#5456a6"
1139244198,marcialpons,48,5,6,11,0.43436,0.586438,0.00341,"#008ebb"
1139547961,FFilologiaUS,22,61,29,90,0.367303,0.580119,0.04189,"#8ecfec"
1139983052,SaSoeurJuliette,46,5,13,18,0.395591,0.516359,0.006819,"#ffb800"
1140887592,lpnunez,48,5,17,22,0.412305,0.519969,0.008768,"#008ebb"
1142871446,AneliseHShrout,12,2,6,8,0.298687,0.439581,0.001948,"#ff77ff"
1147073311,amado_mila,19,0,4,4,0.489972,0.383776,0,"#00ed5d"
1150636140,jpmoragu,22,2,7,9,0.356452,0.572864,0.002435,"#8ecfec"
1151069941,IRHT_CNRS,0,5,0,5,0.450011,0.513054,0.000487,"#ff0d69"
1152031118,CALED12,17,5,2,7,0.382036,0.540335,0.001461,"#3e93ff"
1153622263,Huma_Num,46,19,6,25,0.377542,0.570774,0.010229,"#3bec00"
1154916386,nimlothdecuba,46,5,12,17,0.28688,0.428157,0.006332,"#3bec00"
1169539512,edullobil,48,3,3,6,0.425605,0.661743,0.000974,"#8ecfec"
1169835889,Beizana,28,0,5,5,0.394367,0.689672,0.000487,"#8ecfec"
1170364291,IMRyTv_Morelos,0,5,2,7,0.332723,0.367846,0.001461,"#3e93ff"
1170404948,ADHOrg,0,209,54,263,0.357524,0.472903,0.126157,"#ffb800"
1172871680,bibliotequesUAB,48,6,0,6,0.504029,0.543253,0.000974,"#ff0d69"
1175382716,HagaselaluzRE,48,3,5,8,0.526984,0.939453,0.001948,"#008ebb"
1176099517,SEEC_nacional,37,4,8,12,0.602882,0.504871,0.003897,"#ffb800"
1190315210,GPSalmeron,46,5,2,7,0.405364,0.579661,0.001461,"#3bec00"
1192052760,ffreff,39,1,10,11,0.3311,0.404906,0.00341,"#3bec00"
1192958954,HelderJMendes,39,2,3,5,0.476706,0.426788,0.000487,"#00e8b2"
1198269571,Letrasqueescrib,46,13,149,162,0.413097,0.538,0.076961,"#ffb800"
1198790294,alopezh2,0,0,5,5,0.44263,0.502078,0.000487,"#3e93ff"
1203301975,largocaballerof,21,1,13,14,0.559261,0.725515,0.004871,"#ffa64e"
1203827234,LletresUAB,0,12,4,16,0.440194,0.515791,0.005845,"#ff0d69"
1205470920,SeminarioHD,0,54,21,75,0.389217,0.462084,0.034584,"#3e93ff"
1210473931,nycdh,39,5,0,5,0.376427,0.370757,0.000487,"#00e8b2"
1217118984,leofn3,39,55,97,152,0.417296,0.365999,0.07209,"#00e8b2"
1219912194,antumeneses,46,0,7,7,0.378092,0.5658,0.001461,"#3bec00"
1222308966,CLARINERIC,46,27,0,27,0.386492,0.505453,0.011203,"#ffb800"
1222588086,FHCE_Udelar,54,56,13,69,0.570445,0.635801,0.031661,"#c6cc85"
1227185100,iatext,37,34,22,56,0.454442,0.556059,0.025329,"#ffb800"
1227942865,ProsumidorSoc,15,14,41,55,0.464109,0.51848,0.024842,"#006032"
1229540822,espanolURV,22,1,3,4,0.313532,0.689689,0,"#8ecfec"
1229689958,MArchivstica,37,3,6,9,0.453851,0.45871,0.002435,"#fcae7e"
1240858034,alba_ambros,15,14,11,25,0.408444,0.537621,0.010229,"#006032"
1242342626,artecompacto,50,0,4,4,0.650532,0.431528,0,"#008bdd"
1243783518,belikesoftware,0,4,0,4,0.35987,0.529896,0,"#3e93ff"
1244112038,estelasolis14,46,2,2,4,0.33389,0.582861,0,"#3bec00"
1247619824,DamonCrockett,0,0,5,5,0.360658,0.492482,0.000487,"#ffb800"
1248577753,jpinod02,15,33,71,104,0.457437,0.488377,0.048709,"#ff0d69"
1249074060,Montistyle,48,0,6,6,0.455323,0.516052,0.000974,"#ffb800"
1251549229,javierjg333,25,53,39,92,0.374735,0.520257,0.042864,"#ff0d69"
1254437756,eadanm,36,3,16,19,0.560892,0.306336,0.007306,"#00e8b2"
1259306508,AJoffres,46,3,16,19,0.371652,0.518252,0.007306,"#3bec00"
1259395213,HumanitatsUPF,48,4,3,7,0.499598,0.597647,0.001461,"#008ebb"
1266612385,agbenito,39,5,3,8,0.685613,0.466223,0.001948,"#00e8b2"
1266896785,PeriodismoULL,48,6,1,7,0.490287,0.660679,0.001461,"#008ebb"
1272573150,ImpressoesRbds,39,17,0,17,0.408826,0.273686,0.006332,"#00e8b2"
1277200513,nvallejog,19,9,18,27,0.610171,0.714603,0.011203,"#5456a6"
1278128527,recheverria15,17,2,2,4,0.341294,0.538053,0,"#3e93ff"
1278418008,JM_Morata,46,4,0,4,0.463486,0.571783,0,"#ffb800"
1278630271,YosoyelAfo,19,1,6,7,0.282444,0.369901,0.001461,"#00ed5d"
1282969902,TEEMConference,49,6,4,10,0.421954,0.495952,0.002923,"#ff0d69"
1283589494,UOCinfocom,15,0,4,4,0.456134,0.554175,0,"#ff0d69"
1286532732,TROVADORDIGITAL,19,1,3,4,0.644309,0.528309,0,"#00ed5d"
1286665722,PsgMx,46,0,4,4,0.446986,0.573656,0,"#ffb800"
1286800148,AlvaroCuellarDH,25,39,19,58,0.392459,0.563033,0.026303,"#ff0d69"
1288551986,CarmenEspejoC,0,1,17,18,0.466422,0.523441,0.006819,"#ff0d69"
1298715679,Bibtntcsic,48,72,77,149,0.431953,0.538306,0.070628,"#008ebb"
1300033016,pepicapdevila,15,0,6,6,0.455804,0.502828,0.000974,"#ff0d69"
1305495408,scabrerahanna,12,0,9,9,0.350132,0.452301,0.002435,"#ff77ff"
1308969534,dtracy2,0,0,4,4,0.345359,0.43526,0,"#3e93ff"
1314364669,simone_fari,15,0,4,4,0.510487,0.507474,0,"#ff0d69"
1314459104,RafaMayoGarcia,46,0,4,4,0.31685,0.500085,0,"#3bec00"
1316404598,iambrandao,46,0,4,4,0.316732,0.504044,0,"#3bec00"
1319164070,CCuruguay,54,19,7,26,0.512917,0.618709,0.010716,"#c6cc85"
1319230088,clarasil44,46,2,3,5,0.401424,0.651509,0.000487,"#ffb800"
1321865468,fundacion1mayo,21,7,0,7,0.564888,0.759877,0.001461,"#ffa64e"
1322280522,espacioRH,15,1,4,5,0.520713,0.545895,0.000487,"#006032"
1322976715,eduard_arriaga,0,11,24,35,0.385474,0.446985,0.0151,"#3e93ff"
1324383199,PremiosCLAP,48,3,2,5,0.448828,0.620872,0.000487,"#008ebb"
1325449124,ErnestoConta,46,0,4,4,0.331351,0.558921,0,"#3bec00"
1325514038,idaesoficial,36,32,1,33,0.195713,0.462815,0.014126,"#403538"
1326770444,ClausenZ,26,0,4,4,0.328058,0.378174,0,"#3e93ff"
1331233394,MartinezLab,49,1,14,15,0.453271,0.511128,0.005358,"#ff0d69"
1337800226,lgentoatahona,46,1,4,5,0.477016,0.520639,0.000487,"#ffb800"
1338243680,ursulacamba,12,12,0,12,0.370241,0.237411,0.003897,"#3e93ff"
1340721872,DeMareDani,46,4,17,21,0.376297,0.530048,0.008281,"#3bec00"
1341462944,paoloigna1,15,0,6,6,0.547465,0.509497,0.000974,"#ff0d69"
1341697015,bibrepublica,1,4,2,6,0.370846,0.732469,0.000974,"#825403"
1344804456,ecmsilva,19,0,4,4,0.42229,0.432353,0,"#00ed5d"
1345328142,GemaWebsoc,46,1,28,29,0.442478,0.514863,0.012177,"#3e93ff"
1346503532,EnginyeriaUAB,48,5,3,8,0.452017,0.493349,0.001948,"#ff0d69"
1348481329,cgruiz1,22,0,4,4,0.360158,0.596672,0,"#8ecfec"
1348828734,cojoidea,15,1,8,9,0.433372,0.503794,0.002435,"#ff0d69"
1355203866,true_mxp,0,0,5,5,0.362875,0.506112,0.000487,"#3e93ff"
1355363725,Reciaria,46,3,85,88,0.365416,0.55385,0.040916,"#3bec00"
1356382472,aragar2013,28,0,5,5,0.412385,0.603229,0.000487,"#8ecfec"
1357953271,DFEspanyola,0,3,9,12,0.397096,0.561236,0.003897,"#ff0d69"
1367325420,fidosigueaqui,48,0,7,7,0.455036,0.471738,0.001461,"#008ebb"
1371593546,AJIHLE1,22,2,11,13,0.392472,0.578061,0.004384,"#8ecfec"
1378967467,CamDigHum,0,9,5,14,0.389659,0.488661,0.004871,"#3e93ff"
1381786129,AEDOM_IAML,48,5,6,11,0.198172,0.589016,0.00341,"#ff0d69"
1382216684,juliocvizcarra,15,0,4,4,0.421254,0.554515,0,"#006032"
1382327035,Andresk0224,0,2,3,5,0.474586,0.516353,0.000487,"#3e93ff"
1382448254,rtorres_javier,37,0,10,10,0.485283,0.625648,0.002923,"#fcae7e"
1386426673,antonioortizma2,21,6,6,12,0.573361,0.793523,0.003897,"#ffa64e"
1387915232,Elijah_Meeks,15,19,0,19,0.471989,0.485471,0.007306,"#006032"
1393041685,pzalamea,12,50,21,71,0.477207,0.365301,0.032635,"#ff77ff"
1393781958,KafSofit,0,0,4,4,0.298451,0.421564,0,"#3e93ff"
1403186119,CCISIC,15,0,10,10,0.466038,0.508852,0.002923,"#006032"
1404531452,jorgecarrion21,50,17,2,19,0.656876,0.607588,0.007306,"#ffb800"
1405262366,HistoriaMujeres,21,5,0,5,0.557014,0.768757,0.000487,"#ffa64e"
1407376640,UCAM_Investiga,48,11,2,13,0.459518,0.477621,0.004384,"#ff0d69"
1409619716,EDITORIALUS,22,5,1,6,0.334951,0.653508,0.000974,"#8ecfec"
1410036919,CEI_E3,48,4,1,5,0.567868,0.472039,0.000487,"#ff0d69"
1413886358,onGranadaTC,15,0,4,4,0.54684,0.535639,0,"#006032"
1416737262,soccerbrarian,12,0,9,9,0.23663,0.398304,0.002435,"#00e8b2"
1417666956,humdigital,46,69,187,256,0.414188,0.529939,0.122747,"#ffb800"
1417891736,RocioDiazBravo,15,2,4,6,0.370288,0.543583,0.000974,"#3bec00"
1421172834,UWuttke,46,0,4,4,0.31463,0.48445,0,"#3bec00"
1425598472,BiblioUNEDTalav,46,1,4,5,0.401283,0.532687,0.000487,"#ffb800"
1425730074,usalcampuspilar,36,0,5,5,0.297698,0.560041,0.000487,"#00e8b2"
1427070265,AleJuarezA,26,0,5,5,0.335167,0.371633,0.000487,"#3e93ff"
1427460212,ANECAinfo,15,5,0,5,0.60663,0.563788,0.000487,"#ffb800"
1430632962,historiaceu,1,7,4,11,0.432094,0.547414,0.00341,"#ff12a3"
1431800994,gonzlaur,35,5,7,12,0.368888,0.427097,0.003897,"#c42c63"
1432795423,Laura_arreaza,19,0,5,5,0.430674,0.412588,0.000487,"#00ed5d"
1434359630,gimenadelr,46,568,345,913,0.352378,0.507695,0.442767,"#3bec00"
1435358221,DominiqueVinck,25,8,0,8,0.424329,0.661411,0.001948,"#ff0d69"
1442258528,Claire_Taylor_M,19,1,3,4,0.325954,0.342287,0,"#00ed5d"
1443790717,INNOVASalamanca,46,5,4,9,0.407514,0.578971,0.002435,"#ffb800"
1449354402,mtorayam,19,0,5,5,0.451763,0.499291,0.000487,"#00ed5d"
1449389725,eatm_escola,14,1,3,4,0.611385,0.316009,0,"#b6cb00"
1451522498,Silvinacasab,46,8,3,11,0.642161,0.75968,0.00341,"#00a04a"
1461763134,cristina_azorin,48,6,15,21,0.515169,0.525214,0.008281,"#ff0d69"
1462609603,RojasCastroA,12,116,0,116,0.386677,0.488058,0.054554,"#ff77ff"
1463170988,ccii_pucp,46,11,7,18,0.366139,0.493909,0.006819,"#3bec00"
1463347147,paoferreiray,10,0,4,4,0.234159,0.440385,0,"#3bec00"
1465608511,SanzBrb,12,0,4,4,0.394106,0.400307,0,"#ff77ff"
1466978593,MuseoAlmeria,1,41,5,46,0.599909,0.638077,0.020458,"#ff12a3"
1467763650,metahistoriacom,1,3,4,7,0.503665,0.541503,0.001461,"#ff12a3"
1468235288,TiberioUned,46,0,5,5,0.449587,0.586397,0.000487,"#ffb800"
1470808525,chrisferock,0,0,4,4,0.32893,0.453075,0,"#3e93ff"
1473434310,Amo_elCafe,0,47,30,77,0.367667,0.409371,0.035558,"#3e93ff"
1483166647,Thesaurarius,48,87,10,97,0.351138,0.564672,0.0453,"#008ebb"
1488375698,HDHispanicas,0,458,151,609,0.422841,0.497557,0.294691,"#ff0d69"
1493184920,daltonr8,54,0,4,4,0.619238,0.659198,0,"#c6cc85"
1495222837,rubendecu,46,0,4,4,0.437108,0.596726,0,"#ffb800"
1497712388,CuadernodeLuis,49,0,6,6,0.449987,0.674384,0.000974,"#ff0d69"
1511334488,psicoudelar,54,14,4,18,0.607593,0.657851,0.006819,"#c6cc85"
1513437702,Tracy_Jentzsch,39,1,31,32,0.343065,0.337,0.013639,"#00e8b2"
1513789068,UniversidadCEU,35,5,0,5,0.340132,0.748486,0.000487,"#c42c63"
1514921120,anamandujano_,12,1,3,4,0.371396,0.41295,0,"#ff77ff"
1516955634,clionauta_ap,19,75,35,110,0.44699,0.490382,0.051632,"#00ed5d"
1523270480,lsmntr,48,4,0,4,0.460364,0.562858,0,"#008ebb"
1525149109,CarmenMamelita,46,0,5,5,0.450019,0.577109,0.000487,"#ffb800"
1526219378,gtmorals,12,0,8,8,0.271015,0.403542,0.001948,"#ff77ff"
1527367620,PlataformaCTI,14,5,0,5,0.584539,0.266544,0.000487,"#b6cb00"
1529994234,LAURASolete123,48,8,4,12,0.408962,0.60546,0.003897,"#ffb800"
1534703461,profenuria,46,0,5,5,0.350647,0.599501,0.000487,"#ffb800"
1536665708,barbalhofernand,39,5,10,15,0.403294,0.342255,0.005358,"#00e8b2"
1541399594,jagueda1,15,0,5,5,0.474287,0.531349,0.000487,"#006032"
1543164858,cyanolimnas,46,0,6,6,0.380662,0.602888,0.000974,"#ffb800"
1543540196,FerlaLuis,39,3,3,6,0.384476,0.397999,0.000974,"#3bec00"
1545314329,BarcelonaLab,48,0,4,4,0.400523,0.540493,0,"#008ebb"
1546308840,VeremundoC,0,0,5,5,0.251156,0.32374,0.000487,"#00ed5d"
1546541138,BC_UNSAM,48,2,4,6,0.363505,0.61851,0.000974,"#3bec00"
1547855347,CiteFactor,0,28,0,28,0.381349,0.473943,0.01169,"#3e93ff"
1548791382,UOCbiblioteca,15,33,26,59,0.470761,0.539172,0.02679,"#ff0d69"
1549209552,jacomyma,39,6,0,6,0.3773,0.292251,0.000974,"#00e8b2"
1549435944,glletic,35,1,4,5,0.305104,0.450338,0.000487,"#c42c63"
1549476308,ameliamunozb,46,2,21,23,0.413666,0.512413,0.009255,"#ffb800"
1550686328,celTatis,46,1,5,6,0.404429,0.55264,0.000974,"#3bec00"
1563291032,edirom,48,5,2,7,0.762013,0.404253,0.001461,"#006032"
1565465358,Proyecto_Bieses,46,53,20,73,0.465846,0.554542,0.033609,"#ffb800"
1566185168,UniandesDerecho,12,5,3,8,0.510759,0.32529,0.001948,"#ff77ff"
1569493393,biblioantonia,46,4,1,5,0.393072,0.524867,0.000487,"#3bec00"
1575397346,Rochi_Saiyajin,0,0,40,40,0.464516,0.52409,0.017535,"#ffb800"
1578442585,artismusa,15,9,31,40,0.42932,0.507948,0.017535,"#ffb800"
1581292279,carvajalregidor,12,1,3,4,0.308393,0.427433,0,"#ff77ff"
1582564051,bibliotecaUAL,28,10,3,13,0.423719,0.65259,0.004384,"#006032"
1586869063,mariafdezruiz,15,9,2,11,0.235758,0.44942,0.00341,"#ff0d69"
1587053922,npenasueiro,0,32,107,139,0.42453,0.509924,0.065757,"#ff0d69"
1588154118,LetrasUma,15,41,16,57,0.501788,0.504878,0.025816,"#ff0d69"
1593961730,comunidad_istec,46,6,11,17,0.339017,0.534595,0.006332,"#3bec00"
1594520179,libraryleaks,0,1,4,5,0.364241,0.520145,0.000487,"#3e93ff"
1595679444,NaturgyFnd,14,2,3,5,0.591801,0.269355,0.000487,"#b6cb00"
1598324696,DH_FBK,0,1,12,13,0.401779,0.468611,0.004384,"#ffb800"
1602355802,jorv1121,46,14,3,17,0.346293,0.623628,0.006332,"#3bec00"
1612763167,AnimaLectura,46,8,15,23,0.447589,0.53763,0.009255,"#ffb800"
1615512858,ViejasLectoras,19,0,5,5,0.451548,0.391723,0.000487,"#00ed5d"
1621344962,ArtLibJournal,0,0,4,4,0.338063,0.411972,0,"#3e93ff"
1621374198,KathyHartWeimer,12,0,6,6,0.348259,0.442334,0.000974,"#ff77ff"
1622519646,UniValencia,15,9,0,9,0.484956,0.515426,0.002435,"#ff0d69"
1624241750,su_silvina,46,4,0,4,0.325195,0.575057,0,"#3bec00"
1629790608,Masterup_UCA,15,2,3,5,0.464724,0.585018,0.000487,"#ffb800"
1636590253,tim_cook,46,4,0,4,0.330992,0.642283,0,"#3bec00"
1637434778,MakDigHist,46,0,4,4,0.368841,0.522212,0,"#ffb800"
1638695353,JosueRM320,26,0,4,4,0.31689,0.362311,0,"#3e93ff"
1638948078,NoheMillan,54,0,4,4,0.577837,0.590825,0,"#c6cc85"
1639352005,IBICTbr,39,25,2,27,0.41864,0.321477,0.011203,"#00e8b2"
1639947949,pat_inteligente,46,3,1,4,0.340834,0.56014,0,"#3bec00"
1641252577,UNLModLang,12,4,3,7,0.312881,0.452503,0.001461,"#ff77ff"
1641532076,traductoresHD,0,1,6,7,0.374265,0.547265,0.001461,"#ff0d69"
1646623290,R_RodrigoRoy,0,0,5,5,0.395699,0.477213,0.000487,"#3e93ff"
1647100686,terricolesbtv,14,8,0,8,0.54881,0.272154,0.001948,"#b6cb00"
1652416692,framospalencia,22,2,3,5,0.352159,0.557127,0.000487,"#8ecfec"
1658740566,UMETbiblioteca,46,10,18,28,0.375182,0.538222,0.01169,"#3bec00"
1661175252,4srdiego,46,9,6,15,0.362367,0.505328,0.005358,"#3bec00"
1670475145,scielomexico,0,16,28,44,0.380989,0.426909,0.019484,"#3e93ff"
1671411253,inesolza,49,0,7,7,0.516022,0.487471,0.001461,"#8ecfec"
1684181748,GeoHum_SIG,54,7,14,21,0.417373,0.473335,0.008281,"#ffb800"
1684793785,gumartinezz,17,1,3,4,0.34533,0.624299,0,"#3bec00"
1687213934,elplancnet,54,0,5,5,0.416329,0.507773,0.000487,"#3bec00"
1688883667,yale_dhwg,46,0,8,8,0.39071,0.505052,0.001948,"#ffb800"
1699608505,AngevinKandy,48,1,3,4,0.464205,0.564188,0,"#008ebb"
1700982726,isumaepg,12,0,8,8,0.394655,0.410781,0.001948,"#ff77ff"
1704935276,BigData_Machine,46,13,3,16,0.36486,0.563906,0.005845,"#3bec00"
1705539680,BibliotecasRBJ,46,4,76,80,0.363332,0.559705,0.037019,"#3bec00"
1706801244,melchorsm,0,5,3,8,0.432264,0.448567,0.001948,"#3e93ff"
1707052416,ICS_unav,46,4,5,9,0.524604,0.566211,0.002435,"#ffb800"
1707338683,Ce_AQUA,21,0,5,5,0.568574,0.693186,0.000487,"#ffa64e"
1707822566,Teachlr,50,4,2,6,0.671075,0.363037,0.000974,"#008bdd"
1710581694,DE_TIC_A,26,0,4,4,0.327845,0.382743,0,"#3e93ff"
1712010084,am_cuaresma,22,13,26,39,0.407296,0.524387,0.017048,"#8ecfec"
1721874307,AA_1mayo,21,6,6,12,0.577647,0.793226,0.003897,"#ffa64e"
1724553624,XLSalvador,1,0,16,16,0.450834,0.538402,0.005845,"#825403"
1728486997,PrensaUNIR,25,13,5,18,0.351924,0.573512,0.006819,"#ff0d69"
1728604734,didpatri,48,4,2,6,0.455972,0.676839,0.000974,"#008ebb"
1737960920,CiberlawyerA,15,0,4,4,0.477991,0.551631,0,"#006032"
1830717019,beurruti,15,13,4,17,0.523317,0.533876,0.006332,"#006032"
1851393025,HangoutON,15,4,5,9,0.452999,0.49362,0.002435,"#006032"
1854809810,virsedamarta,48,10,2,12,0.439934,0.506167,0.003897,"#008ebb"
1855362589,randaelka,46,1,3,4,0.45177,0.424216,0,"#ffb800"
1858327705,inguniandes,12,6,2,8,0.511039,0.380059,0.001948,"#ff77ff"
1858744802,FranMMarBla,12,1,11,12,0.414574,0.461074,0.003897,"#ff77ff"
1869654667,yoko_nh,46,26,7,33,0.349528,0.508487,0.014126,"#3bec00"
1871217757,7rondo,21,6,0,6,0.568844,0.795873,0.000974,"#ffa64e"
1871931842,AnaPlanet1,49,1,6,7,0.466059,0.499997,0.001461,"#ffa64e"
1875141326,ccss_usal,48,5,0,5,0.467229,0.595322,0.000487,"#008ebb"
1878886411,DARIAHde,46,10,0,10,0.416279,0.512546,0.002923,"#ffb800"
1881687991,PeruMira,46,3,2,5,0.366697,0.574291,0.000487,"#ffb800"
1886602513,HectorVillarri,0,0,6,6,0.358814,0.41184,0.000974,"#3e93ff"
1887639126,ceciroz,1,0,7,7,0.427894,0.52939,0.001461,"#825403"
1892212711,c_fulanito_West,12,0,4,4,0.415959,0.384374,0,"#ff77ff"
1894132141,EthnoArchaeon,48,4,0,4,0.348215,0.590396,0,"#3bec00"
1896407568,okfnedu,46,4,5,9,0.406082,0.553861,0.002435,"#3bec00"
1896609324,CapelGonzalez,14,4,16,20,0.567461,0.292352,0.007793,"#b6cb00"
1901655595,CCeHum,46,1,3,4,0.336775,0.538329,0,"#3bec00"
1907614836,estocastica,39,0,4,4,0.425574,0.15183,0,"#00e8b2"
1909126262,aldomanucio,49,7,17,24,0.466525,0.405901,0.009742,"#ff0d69"
1909584397,trishaoconnor88,49,8,12,20,0.307096,0.470111,0.007793,"#3bec00"
1912438093,Cariver2Carla,0,0,6,6,0.372792,0.465504,0.000974,"#3e93ff"
1924190935,globitohuracan,46,4,0,4,0.304013,0.595379,0,"#3bec00"
1926147684,ICFS_UAM,49,4,2,6,0.384517,0.636442,0.000974,"#ffa64e"
1932513894,dolofleitas,46,1,3,4,0.349722,0.576381,0,"#3bec00"
1934268980,fepem1,17,2,3,5,0.024897,0.569735,0.000487,"#825403"
1934941458,France_Colombia,19,6,5,11,0.593029,0.610997,0.00341,"#5456a6"
1936654669,RBatell,46,1,4,5,0.297796,0.658371,0.000487,"#3bec00"
1938952987,JaumeRamonE,28,3,5,8,0.395107,0.570884,0.001948,"#8ecfec"
1943340522,nodegoat,39,7,1,8,0.416903,0.373275,0.001948,"#00e8b2"
1944877693,AliciaOcaso1,0,0,4,4,0.343257,0.429399,0,"#3e93ff"
1949404088,sisbiuba,48,4,0,4,0.35882,0.590651,0,"#008ebb"
1952238739,tribunadetoledo,37,17,1,18,0.453938,0.612993,0.006819,"#fcae7e"
1952470740,FIGRIExternado,25,8,3,11,0.409631,0.713586,0.00341,"#ff0d69"
1953269040,danielmnds34,39,2,2,4,0.427287,0.39728,0,"#00e8b2"
1953607634,mariacostaIP,1,4,1,5,0.397952,0.534795,0.000487,"#825403"
1956837272,bib_mais,46,0,8,8,0.387529,0.588374,0.001948,"#3bec00"
1962476652,DadunUnav,15,8,9,17,0.427757,0.597515,0.006332,"#8ecfec"
1962999248,tULEctura_ULE,21,5,3,8,0.400228,0.681536,0.001948,"#ffa64e"
1966455439,atc_ugr,48,1,3,4,0.57999,0.487143,0,"#ff0d69"
1967492844,acamachoruiz,15,0,4,4,0.531153,0.543885,0,"#006032"
1968828768,HealeyParera,12,9,19,28,0.351255,0.395056,0.01169,"#ff77ff"
1973024648,Nnadialba,46,0,5,5,0.432896,0.42059,0.000487,"#ffb800"
1977823740,currmon,22,0,9,9,0.447439,0.524092,0.002435,"#ff0d69"
1979083904,ICArchiv,0,5,0,5,0.386152,0.518515,0.000487,"#ff77ff"
2155104415,MemoriaUniandes,36,18,5,23,0.458053,0.394783,0.009255,"#00e8b2"
2155612308,ariciula,46,0,17,17,0.389842,0.5009,0.006332,"#ffb800"
2159060402,rutgersdh,39,6,0,6,0.351014,0.342986,0.000974,"#00e8b2"
2161181208,aamansofl,46,8,6,14,0.464674,0.56093,0.004871,"#ffb800"
2163086088,ANdeChile,32,1,7,8,0.423953,0.31107,0.001948,"#00ed5d"
2165315462,siers2,46,2,13,15,0.430243,0.54555,0.005358,"#ffb800"
2168094626,N_Perreaux,48,0,5,5,0.389526,0.588996,0.000487,"#008ebb"
2168288684,AHDig,39,33,5,38,0.422088,0.467407,0.016561,"#00e8b2"
2168931679,ActaAcademica,46,16,12,28,0.362091,0.537699,0.01169,"#3bec00"
2171922163,ccnn1_CFIEVA,1,0,5,5,0.641527,0.429262,0.000487,"#ff12a3"
2174894173,continuum_ele,17,0,5,5,0.429284,0.654255,0.000487,"#3bec00"
2176531326,UNEDAbierta,46,1,3,4,0.424086,0.601746,0,"#ffb800"
2176552094,isanavarrofc,15,1,7,8,0.526422,0.554081,0.001948,"#006032"
2178904442,LkjonesSOC,12,0,4,4,0.37586,0.404394,0,"#ff77ff"
2180423107,mmespino20,42,0,5,5,0.319741,0.195615,0.000487,"#005076"
2183948778,seecmadrid,37,1,4,5,0.586621,0.538645,0.000487,"#ffb800"
2184660524,dgestudiantes,46,4,2,6,0.416936,0.521673,0.000974,"#ffb800"
2184765414,TRICLab,15,8,2,10,0.435221,0.603995,0.002923,"#008ebb"
2188794080,FMAPFREHistoria,19,7,1,8,0.494344,0.507235,0.001948,"#3e93ff"
2188868180,BiblioColmex,26,225,34,259,0.338402,0.396189,0.124208,"#3e93ff"
2190381132,ALAArchivos,39,3,2,5,0.509451,0.394573,0.000487,"#00e8b2"
2190876324,SocialCultura,15,0,8,8,0.515965,0.477549,0.001948,"#006032"
2191227130,ricardhuerta,15,5,0,5,0.519932,0.551815,0.000487,"#006032"
2192093752,MadeleineSaint,12,0,5,5,0.341302,0.435442,0.000487,"#ff77ff"
2196019344,UAB_Coursera,48,20,8,28,0.531143,0.517256,0.01169,"#ff0d69"
2196574902,ParrillaAmador,46,0,4,4,0.448236,0.610522,0,"#ffb800"
2197086420,IvanAgudeloZ,19,11,1,12,0.612571,0.922149,0.003897,"#5456a6"
2200403064,adeniho,26,1,8,9,0.38291,0.502038,0.002435,"#3e93ff"
2205518958,LNCleon,21,6,0,6,0.439419,0.621358,0.000974,"#ffa64e"
2207175750,LibraryGamerES,48,0,7,7,0.493809,0.502809,0.001461,"#008ebb"
2208142365,unipymemadrid,15,4,1,5,0.591449,0.717361,0.000487,"#ff0d69"
2210832192,mpilarpuig,28,0,7,7,0.399413,0.570794,0.001461,"#8ecfec"
2213161453,LuzGomezGar,49,0,4,4,0.537261,0.470463,0,"#ffa64e"
2213996546,u_0043,48,4,0,4,0.699609,0.229773,0,"#008ebb"
2215659596,irenefreyre74,22,0,4,4,0.414223,0.586839,0,"#8ecfec"
2219216983,FlogCorr,46,0,4,4,0.322072,0.579492,0,"#8ecfec"
2222945773,mortuuminurbe,48,0,7,7,0.480859,0.392514,0.001461,"#ffb800"
2224965637,RonaldDuran_CM,15,2,3,5,0.360594,0.540344,0.000487,"#ffa64e"
2226890449,AcademicaUBA,46,7,4,11,0.277824,0.539658,0.00341,"#3bec00"
