Source,Target,Type,Id,Label,Weight
796369544080146432,753615934326210560,Directed,51596,,1
796369544080146432,1108039887926763520,Directed,51597,,1
1227488549165043714,42664928,Directed,51598,,1
1227488549165043714,331064775,Directed,51599,,2
1227488549165043714,1431800994,Directed,51600,,1
1227488549165043714,2375696683,Directed,51601,,1
1227488549165043714,2747621768,Directed,51602,,2
1227488549165043714,1227488549165043714,Directed,51603,,5
1227488549165043714,822902501645041664,Directed,51604,,2
1227488549165043714,1060202869977243649,Directed,51605,,3
1227488549165043714,927406258268844032,Directed,51606,,2
4793645256,16571064,Directed,51608,,2
4793645256,93578999,Directed,51609,,2
4793645256,272280643,Directed,51610,,4
4793645256,331064775,Directed,51611,,5
4793645256,553177626,Directed,51612,,4
4793645256,574030246,Directed,51613,,2
4793645256,2375696683,Directed,51614,,1
1060202869977243649,1431800994,Directed,51618,,1
1060202869977243649,822902501645041664,Directed,51619,,2
1060202869977243649,1227488549165043714,Directed,51620,,2
938049703064809472,331064775,Directed,51631,,2
938049703064809472,1227488549165043714,Directed,51632,,1
864445647704948736,20034656,Directed,51636,,1
864445647704948736,574030246,Directed,51637,,1
864445647704948736,1176406930031595520,Directed,51638,,1
4895170186,15468474,Directed,51639,,1
4895170186,33820442,Directed,51640,,2
4895170186,475240029,Directed,51641,,1
4895170186,561174293,Directed,51642,,1
4895170186,1176406930031595520,Directed,51643,,1
4895170186,999020146965536768,Directed,51644,,1
1327751389087473664,399710646,Directed,51656,,1
1327751389087473664,414496177,Directed,51657,,1
1327751389087473664,1516955634,Directed,51658,,1
1327751389087473664,903262935618908160,Directed,51659,,1
1313622876457762816,399710646,Directed,51660,,1
1313622876457762816,414496177,Directed,51661,,1
1313622876457762816,1516955634,Directed,51662,,1
1313622876457762816,903262935618908160,Directed,51663,,1
1237331381455372288,399710646,Directed,51667,,1
1237331381455372288,414496177,Directed,51668,,1
1237331381455372288,1516955634,Directed,51669,,1
1237331381455372288,903262935618908160,Directed,51670,,1
1209013521956122626,185267188,Directed,51676,,1
1209013521956122626,331064775,Directed,51677,,1
1209013521956122626,384550829,Directed,51678,,1
1209013521956122626,2422171706,Directed,51679,,1
1209013521956122626,3431005967,Directed,51680,,1
1209013521956122626,733704319833346050,Directed,51681,,2
1189229957744119808,7067082,Directed,51685,,2
1189229957744119808,123949057,Directed,51686,,2
1189229957744119808,142752970,Directed,51687,,1
1189229957744119808,248631775,Directed,51688,,1
1189229957744119808,455605329,Directed,51689,,2
1189229957744119808,1417666956,Directed,51690,,1
1189229957744119808,1488375698,Directed,51691,,2
1189229957744119808,2375696683,Directed,51692,,2
1189229957744119808,1189229957744119808,Directed,51693,,1
1189229957744119808,954705808088059904,Directed,51694,,2
1189229957744119808,715553633337737216,Directed,51695,,2
954705808088059904,7067082,Directed,51696,,3
954705808088059904,26277867,Directed,51697,,1
954705808088059904,63421692,Directed,51698,,2
954705808088059904,103939677,Directed,51699,,3
954705808088059904,267128233,Directed,51700,,3
954705808088059904,449190802,Directed,51701,,1
954705808088059904,460797252,Directed,51702,,1
954705808088059904,1139547961,Directed,51704,,10
954705808088059904,954705808088059904,Directed,51705,,3
1361279729337315328,2931631,Directed,51712,,1
1361279729337315328,245413049,Directed,51713,,1
1361279729337315328,331064775,Directed,51714,,1
1361279729337315328,1434359630,Directed,51715,,1
1168564690026455040,3561415156,Directed,51723,,3
893531729855688704,15655137,Directed,51726,,2
893531729855688704,16149989,Directed,51727,,1
893531729855688704,20172480,Directed,51728,,1
893531729855688704,33972897,Directed,51730,,1
893531729855688704,34607715,Directed,51731,,1
893531729855688704,35403297,Directed,51732,,1
893531729855688704,35804229,Directed,51733,,1
893531729855688704,42648852,Directed,51734,,1
893531729855688704,43379739,Directed,51735,,1
893531729855688704,56812711,Directed,51736,,1
893531729855688704,74042304,Directed,51737,,2
893531729855688704,74683881,Directed,51738,,1
893531729855688704,75085818,Directed,51739,,2
893531729855688704,79271706,Directed,51740,,2
893531729855688704,80871603,Directed,51741,,1
893531729855688704,82889243,Directed,51742,,1
893531729855688704,87918200,Directed,51743,,1
893531729855688704,95654761,Directed,51744,,1
893531729855688704,110465562,Directed,51745,,3
893531729855688704,115775168,Directed,51746,,1
893531729855688704,142367257,Directed,51747,,1
893531729855688704,147319561,Directed,51748,,1
893531729855688704,174301293,Directed,51749,,1
893531729855688704,202321002,Directed,51750,,1
893531729855688704,255681367,Directed,51751,,1
893531729855688704,272280643,Directed,51752,,2
893531729855688704,331064775,Directed,51753,,5
893531729855688704,393323296,Directed,51754,,1
893531729855688704,399710646,Directed,51755,,1
893531729855688704,437195971,Directed,51756,,2
893531729855688704,437660451,Directed,51757,,1
893531729855688704,498162955,Directed,51758,,1
893531729855688704,607602141,Directed,51759,,21
893531729855688704,936961322,Directed,51760,,3
893531729855688704,981602611,Directed,51761,,1
893531729855688704,2828117077,Directed,51762,,2
893531729855688704,2869692951,Directed,51763,,1
893531729855688704,2933692635,Directed,51764,,1
893531729855688704,4048650860,Directed,51765,,2
893531729855688704,927406258268844032,Directed,51766,,5
893531729855688704,822902501645041664,Directed,51767,,4
893531729855688704,893531729855688704,Directed,51768,,3
893531729855688704,725445697382809600,Directed,51769,,1
893531729855688704,1026851154934882304,Directed,51770,,1
893531729855688704,826102642002817025,Directed,51771,,6
893531729855688704,883479820117651456,Directed,51772,,1
893531729855688704,717055881569959936,Directed,51773,,1
893531729855688704,829749537233330176,Directed,51774,,1
893531729855688704,995994829657010176,Directed,51775,,1
730034146672775168,2953551,Directed,51776,,1
730034146672775168,43379739,Directed,51777,,1
730034146672775168,56812711,Directed,51778,,2
730034146672775168,607602141,Directed,51779,,2
730034146672775168,4048787009,Directed,51780,,1
730034146672775168,826102642002817025,Directed,51781,,1
1011751695162880000,38471570,Directed,51813,,2
1011751695162880000,1170404948,Directed,51814,,2
1011751695162880000,1434359630,Directed,51815,,4
1011751695162880000,2422171706,Directed,51816,,1
1011751695162880000,826102642002817025,Directed,51817,,2
1382411904468062214,74683881,Directed,51825,,1
1382411904468062214,2374479512,Directed,51826,,1
1382411904468062214,1233887141408755712,Directed,51827,,1
1088817673440514050,15901999,Directed,51828,,1
1088817673440514050,17872758,Directed,51829,,1
1088817673440514050,33832669,Directed,51830,,1
1088817673440514050,93655583,Directed,51831,,4
1088817673440514050,205640203,Directed,51832,,1
1088817673440514050,452910214,Directed,51833,,1
1088817673440514050,582615674,Directed,51835,,2
1088817673440514050,968987166,Directed,51836,,1
1088817673440514050,2957474806,Directed,51837,,3
1088817673440514050,3081269231,Directed,51838,,1
1088817673440514050,3369086680,Directed,51839,,1
1088817673440514050,1324278660111753218,Directed,51840,,1
1088817673440514050,902084381405323264,Directed,51841,,3
1088817673440514050,1038037615856021504,Directed,51842,,1
1088817673440514050,845348579451506689,Directed,51843,,1
1088817673440514050,702900243646586880,Directed,51844,,2
928966702599110656,2953551,Directed,51850,,1
928966702599110656,24539732,Directed,51851,,1
928966702599110656,56812711,Directed,51852,,1
928966702599110656,607602141,Directed,51853,,1
928966702599110656,719687574428782592,Directed,51854,,1
1101092269044785152,9276252,Directed,51855,,1
1101092269044785152,1101092269044785152,Directed,51856,,1
1101092269044785152,715553633337737216,Directed,51857,,1
1034746397902467072,854587268,Directed,51882,,1
1034746397902467072,2656446570,Directed,51883,,1
1034746397902467072,877077240613359617,Directed,51884,,2
1034746397902467072,1034746397902467072,Directed,51885,,1
1284118227807809537,854587268,Directed,51888,,1
1284118227807809537,2656446570,Directed,51889,,1
1284118227807809537,877077240613359617,Directed,51890,,2
1284118227807809537,1034746397902467072,Directed,51891,,1
1241045456018460674,331064775,Directed,51896,,1
1241045456018460674,1434359630,Directed,51897,,1
1241045456018460674,2188868180,Directed,51898,,1
1241045456018460674,2422171706,Directed,51899,,1
1241045456018460674,1219950181808070656,Directed,51900,,1
1241045456018460674,1241045456018460674,Directed,51901,,1
723431520375967744,622908793,Directed,51910,,1
723431520375967744,2832562473,Directed,51911,,1
961613644088868864,1434359630,Directed,51912,,1
961613644088868864,1488375698,Directed,51913,,1
961613644088868864,2422171706,Directed,51914,,1
961613644088868864,822406859571204096,Directed,51915,,1
961613644088868864,733704319833346050,Directed,51916,,1
961613644088868864,751092352320667649,Directed,51917,,1
1214531946061213696,20674258,Directed,51918,,1
1214531946061213696,59541115,Directed,51919,,1
1214531946061213696,579269375,Directed,51920,,1
1214531946061213696,622908793,Directed,51921,,7
1214531946061213696,701967595,Directed,51922,,1
1214531946061213696,2656882268,Directed,51923,,1
1214531946061213696,2832562473,Directed,51924,,1
1214531946061213696,1015579177704181762,Directed,51925,,1
1214531946061213696,1214531946061213696,Directed,51926,,3
1214531946061213696,989993497238401024,Directed,51927,,1
1339603122897883137,8087392,Directed,51933,,1
1339603122897883137,144804999,Directed,51934,,1
1339603122897883137,1488375698,Directed,51935,,1
1339603122897883137,2857319315,Directed,51936,,1
1288887110943027201,47062815,Directed,51937,,1
1288887110943027201,331064775,Directed,51938,,1
1288887110943027201,2422171706,Directed,51939,,1
1288887110943027201,751092352320667649,Directed,51940,,1
1361230103808798720,121398330,Directed,51941,,1
1361230103808798720,331064775,Directed,51942,,1
1361230103808798720,1325514038,Directed,51943,,1
1361230103808798720,2375696683,Directed,51944,,1
1361230103808798720,725445697382809600,Directed,51945,,1
1361230103808798720,1361235266221006848,Directed,51946,,1
1361230103808798720,1361230103808798720,Directed,51947,,1
1361235266221006848,98636576,Directed,51948,,1
1361235266221006848,121398330,Directed,51949,,1
1361235266221006848,1266896785,Directed,51950,,1
1048651879180378112,33820442,Directed,51954,,1
1048651879180378112,407308942,Directed,51955,,2
1048651879180378112,1488375698,Directed,51956,,2
1048651879180378112,1224365686782296064,Directed,51957,,1
1359989292605591553,91927275,Directed,51967,,2
1359989292605591553,331064775,Directed,51968,,1
1359989292605591553,437195971,Directed,51969,,1
1359989292605591553,1488375698,Directed,51970,,1
1359989292605591553,4048650860,Directed,51971,,1
1359989292605591553,751092352320667649,Directed,51972,,1
1359989292605591553,725445697382809600,Directed,51973,,1
1359989292605591553,940970240279801861,Directed,51974,,1
1359989292605591553,822902501645041664,Directed,51975,,2
1127720139682668544,33593435,Directed,51984,,1
1127720139682668544,58073253,Directed,51985,,3
1127720139682668544,143200737,Directed,51986,,2
1127720139682668544,185267188,Directed,51987,,1
1127720139682668544,1434359630,Directed,51988,,1
1117483379128250369,20034656,Directed,51993,,1
1117483379128250369,599133260,Directed,51994,,1
1117483379128250369,1434359630,Directed,51995,,3
1117483379128250369,4048650860,Directed,51996,,1
1117483379128250369,1117483379128250369,Directed,51997,,1
1311709736614723587,91927275,Directed,52009,,1
1311709736614723587,1311709736614723587,Directed,52010,,1
1022402798183477248,33650538,Directed,52014,,1
1022402798183477248,91927275,Directed,52015,,1
1022402798183477248,164290943,Directed,52016,,1
1022402798183477248,1217118984,Directed,52017,,1
1022402798183477248,1237515474755375104,Directed,52018,,1
1022402798183477248,784349432296931329,Directed,52019,,1
1118111620042055680,115416310,Directed,52020,,1
1118111620042055680,1125796202,Directed,52021,,1
1118111620042055680,1104764042609070080,Directed,52022,,1
1104764042609070080,1118111620042055680,Directed,52023,,1
1104764042609070080,1104764042609070080,Directed,52024,,1
1172296849975365637,91927275,Directed,52025,,1
1172296849975365637,185389270,Directed,52026,,1
1172296849975365637,1217118984,Directed,52027,,1
1172296849975365637,1237515474755375104,Directed,52028,,3
1172296849975365637,978453592561672192,Directed,52029,,1
923288995144093697,115416310,Directed,52030,,1
923288995144093697,1125796202,Directed,52031,,1
923288995144093697,1118111620042055680,Directed,52032,,1
923288995144093697,1104764042609070080,Directed,52033,,1
1000032762064199680,91927275,Directed,52036,,1
1000032762064199680,164290943,Directed,52037,,1
1000032762064199680,1217118984,Directed,52039,,1
1000032762064199680,1237515474755375104,Directed,52040,,1
727651724169744384,91927275,Directed,52043,,1
727651724169744384,1237515474755375104,Directed,52044,,1
727651724169744384,978453592561672192,Directed,52045,,1
727651724169744384,1015384340077928448,Directed,52046,,1
1235297245546893313,46667480,Directed,52051,,1
1235297245546893313,331064775,Directed,52052,,1
1235297245546893313,1434359630,Directed,52053,,2
1235297245546893313,1869654667,Directed,52054,,1
1235297245546893313,876432438175596548,Directed,52055,,1
1186795623892357121,1015384340077928448,Directed,52056,,1
1186795623892357121,1248387098585051136,Directed,52057,,1
973121494254530566,121398330,Directed,52058,,2
973121494254530566,1588154118,Directed,52059,,2
973121494254530566,971340693569441793,Directed,52060,,2
973121494254530566,781829562858663936,Directed,52061,,2
777100568573702146,121398330,Directed,52066,,14
777100568573702146,280172465,Directed,52067,,3
855336729850421248,8087392,Directed,52071,,2
855336729850421248,15383357,Directed,52072,,1
855336729850421248,56957909,Directed,52074,,7
855336729850421248,106769240,Directed,52077,,1
855336729850421248,108440425,Directed,52078,,2
855336729850421248,385931079,Directed,52082,,2
855336729850421248,494325431,Directed,52086,,1
855336729850421248,2191227130,Directed,52090,,1
855336729850421248,855336729850421248,Directed,52092,,2
855336729850421248,1153228268532830211,Directed,52093,,2
855336729850421248,1049965256733335552,Directed,52094,,2
855336729850421248,725445697382809600,Directed,52095,,2
1318492511464263682,15468474,Directed,52110,,1
829015419050721280,264435668,Directed,52112,,1
829015419050721280,970578068,Directed,52113,,1
829015419050721280,2375696683,Directed,52114,,3
829015419050721280,2512620972,Directed,52115,,1
829015419050721280,1297617007668596745,Directed,52116,,4
1016759119708131329,45891631,Directed,52122,,1
1016759119708131329,1318492511464263682,Directed,52125,,1
1016759119708131329,715126615810904064,Directed,52126,,1
1016759119708131329,766230286535430144,Directed,52127,,1
1027329803073015814,44046272,Directed,52145,,2
1027329803073015814,152778171,Directed,52146,,2
1027329803073015814,170790316,Directed,52147,,1
1027329803073015814,437195971,Directed,52148,,1
1027329803073015814,1278815100309254144,Directed,52149,,1
1027329803073015814,1144591663706382336,Directed,52150,,1
1027329803073015814,1159658953497698305,Directed,52151,,1
1027329803073015814,1027329803073015814,Directed,52152,,1
715126615810904064,15468474,Directed,52155,,2
715126615810904064,45891631,Directed,52156,,1
715126615810904064,149074214,Directed,52157,,2
715126615810904064,334589577,Directed,52158,,1
715126615810904064,437837999,Directed,52159,,8
715126615810904064,475026877,Directed,52160,,1
715126615810904064,507482535,Directed,52161,,1
715126615810904064,608082622,Directed,52162,,1
715126615810904064,957509173,Directed,52163,,1
715126615810904064,2375696683,Directed,52164,,2
715126615810904064,1016759119708131329,Directed,52165,,1
715126615810904064,821666958680719361,Directed,52166,,1
715126615810904064,729717485394595840,Directed,52167,,1
989993497238401024,1214531946061213696,Directed,52181,,4
989993497238401024,1276572906395439104,Directed,52182,,1
989993497238401024,989993497238401024,Directed,52184,,1
1276572906395439104,1214531946061213696,Directed,52185,,2
1276572906395439104,989993497238401024,Directed,52186,,1
1258121134438047744,19537216,Directed,52187,,1
1258121134438047744,43379739,Directed,52188,,1
1258121134438047744,44151017,Directed,52189,,2
1258121134438047744,389620129,Directed,52190,,1
1258121134438047744,1393041685,Directed,52191,,1
1369704248624185351,144804999,Directed,52195,,1
1369704248624185351,1369704248624185351,Directed,52196,,1
1347118601841602562,16571064,Directed,52200,,1
1347118601841602562,42648852,Directed,52201,,1
1347118601841602562,1434359630,Directed,52202,,2
1347118601841602562,3153574948,Directed,52203,,1
1347118601841602562,940970240279801861,Directed,52204,,1
1347118601841602562,876432438175596548,Directed,52205,,1
788328554253709312,43664690,Directed,52216,,1
788328554253709312,228875500,Directed,52218,,1
788328554253709312,437837999,Directed,52219,,1
788328554253709312,2375696683,Directed,52220,,1
788328554253709312,966406486766292992,Directed,52221,,1
736284761589714944,13257922,Directed,52222,,1
736284761589714944,90549534,Directed,52224,,1
736284761589714944,158445401,Directed,52225,,1
736284761589714944,164290943,Directed,52226,,1
736284761589714944,195100950,Directed,52227,,1
736284761589714944,262332862,Directed,52228,,1
736284761589714944,1170404948,Directed,52229,,1
736284761589714944,1217118984,Directed,52230,,1
736284761589714944,1214531946061213696,Directed,52231,,4
736284761589714944,1237515474755375104,Directed,52232,,1
939917215079550976,75085818,Directed,52233,,1
904956262634450944,103280958,Directed,52237,,1
904956262634450944,117356139,Directed,52238,,1
904956262634450944,747721267982237696,Directed,52239,,1
904956262634450944,1232298369072148482,Directed,52240,,1
1199368489263419393,10228272,Directed,52244,,1
1199368489263419393,19907166,Directed,52245,,1
1199368489263419393,91927275,Directed,52246,,1
1199368489263419393,249748466,Directed,52247,,3
1199368489263419393,467373252,Directed,52248,,3
1199368489263419393,612026965,Directed,52249,,1
1199368489263419393,1170404948,Directed,52250,,2
1199368489263419393,978453592561672192,Directed,52254,,1
1199368489263419393,1264673168213639178,Directed,52255,,1
1199368489263419393,1199368489263419393,Directed,52256,,1
1132403172440510465,164290943,Directed,52261,,2
1132403172440510465,1237515474755375104,Directed,52262,,1
1132403172440510465,863650220797812737,Directed,52263,,1
1132403172440510465,784349432296931329,Directed,52264,,1
1311668487710887942,622908793,Directed,52273,,1
1311668487710887942,1182676934842564609,Directed,52274,,1
1153612563483103232,21096079,Directed,52275,,1
1153612563483103232,43379739,Directed,52276,,1
1153612563483103232,56812711,Directed,52277,,1
1153612563483103232,607602141,Directed,52279,,1
1153612563483103232,622908793,Directed,52280,,2
1153612563483103232,1434359630,Directed,52282,,1
1153612563483103232,2656882268,Directed,52283,,2
1153612563483103232,2832562473,Directed,52284,,7
1153612563483103232,1214531946061213696,Directed,52285,,1
1153612563483103232,978453592561672192,Directed,52286,,1
1153612563483103232,1237515474755375104,Directed,52287,,1
1153612563483103232,1182676934842564609,Directed,52288,,4
1153612563483103232,1153612563483103232,Directed,52289,,1
794186032283525121,123471479,Directed,52290,,2
794186032283525121,161245703,Directed,52291,,1
794186032283525121,356986327,Directed,52292,,1
794186032283525121,542031363,Directed,52293,,1
784349432296931329,819369228,Directed,52302,,1
784349432296931329,1231952570412867585,Directed,52303,,1
784349432296931329,994232501391503360,Directed,52304,,1
1167074462841417728,20674258,Directed,52305,,1
1167074462841417728,579269375,Directed,52307,,1
1167074462841417728,701967595,Directed,52308,,1
1167074462841417728,1237515474755375104,Directed,52309,,1
1167074462841417728,978453592561672192,Directed,52310,,1
1176509223724900352,39765594,Directed,52336,,2
1176509223724900352,97260223,Directed,52337,,1
1176509223724900352,384550829,Directed,52338,,1
1176509223724900352,595724234,Directed,52339,,4
1176509223724900352,1434359630,Directed,52340,,11
1176509223724900352,993506420313255939,Directed,52341,,1
1176509223724900352,1085148003944534018,Directed,52342,,1
1176509223724900352,1238212851262722048,Directed,52343,,2
750286186392977409,14605554,Directed,52361,,1
750286186392977409,434968866,Directed,52362,,1
750286186392977409,1434359630,Directed,52363,,3
750286186392977409,2478798626,Directed,52364,,1
750286186392977409,804632977519112192,Directed,52365,,1
723481866754510848,43744273,Directed,52374,,2
723481866754510848,164290943,Directed,52376,,1
723481866754510848,1370150104687054848,Directed,52378,,3
723481866754510848,1015384340077928448,Directed,52382,,1
723481866754510848,1116204493350346752,Directed,52384,,1
723481866754510848,1250861593245736962,Directed,52385,,1
1370150104687054848,164290943,Directed,52387,,1
1250861593245736962,20507551,Directed,52389,,1
1250861593245736962,49949460,Directed,52390,,1
1250861593245736962,1248387098585051136,Directed,52391,,3
1250861593245736962,958667793838329856,Directed,52392,,1
1250861593245736962,1250861593245736962,Directed,52393,,2
1250861593245736962,978453592561672192,Directed,52394,,1
931865682689646592,960752922,Directed,52395,,1
931865682689646592,877077240613359617,Directed,52396,,1
931865682689646592,786490414953934848,Directed,52397,,1
941699387272650752,331064775,Directed,52409,,1
941699387272650752,940970240279801861,Directed,52410,,1
1022155139191386113,15869696,Directed,52417,,1
1022155139191386113,42648852,Directed,52418,,2
1022155139191386113,115478293,Directed,52419,,1
1022155139191386113,152017988,Directed,52420,,2
1022155139191386113,272280643,Directed,52421,,1
1022155139191386113,331064775,Directed,52422,,1
1022155139191386113,1022155139191386113,Directed,52423,,1
989576496103788546,1488375698,Directed,52424,,1
989576496103788546,1547855347,Directed,52425,,1
989576496103788546,2375696683,Directed,52426,,2
989576496103788546,940970240279801861,Directed,52427,,2
4765272913,15468474,Directed,52429,,1
4765272913,35807391,Directed,52430,,1
4765272913,91511905,Directed,52431,,2
4765272913,183969483,Directed,52432,,1
4765272913,2375696683,Directed,52433,,1
4765272913,822406859571204096,Directed,52434,,1
4765272913,4765272913,Directed,52435,,1
4765272913,4866400552,Directed,52436,,1
734033143397781504,256218292,Directed,52447,,1
734033143397781504,331841381,Directed,52448,,1
734033143397781504,877077240613359617,Directed,52449,,1
734033143397781504,1168165050672189440,Directed,52450,,1
1116435971732594689,87918200,Directed,52453,,1
1116435971732594689,586714462,Directed,52454,,1
1116435971732594689,607602141,Directed,52455,,2
1116435971732594689,2422171706,Directed,52456,,1
1116435971732594689,733704319833346050,Directed,52457,,1
1116435971732594689,1227326334386540544,Directed,52458,,1
1116435971732594689,924377431611527169,Directed,52459,,1
1284135676280221696,23128421,Directed,52460,,1
1284135676280221696,58073253,Directed,52461,,1
1284135676280221696,399710646,Directed,52462,,1
1284135676280221696,414496177,Directed,52463,,2
1284135676280221696,607602141,Directed,52464,,2
1284135676280221696,831165079164960768,Directed,52465,,1
1284135676280221696,903262935618908160,Directed,52466,,1
1284135676280221696,751092352320667649,Directed,52467,,1
1365546325635436546,58073253,Directed,52468,,1
1365546325635436546,82889243,Directed,52469,,1
1365546325635436546,166030592,Directed,52470,,1
1365546325635436546,607602141,Directed,52471,,1
1139084646795436032,43379739,Directed,52494,,1
1139084646795436032,253865251,Directed,52495,,1
1139084646795436032,331064775,Directed,52496,,1
1139084646795436032,437660451,Directed,52497,,1
1139084646795436032,607602141,Directed,52498,,1
1139084646795436032,868097696,Directed,52499,,1
1139084646795436032,940970240279801861,Directed,52500,,1
1139084646795436032,738094354045210625,Directed,52501,,1
1304169169517187072,18139026,Directed,52504,,1
1304169169517187072,229059335,Directed,52507,,1
845348579451506689,21880973,Directed,52520,,1
845348579451506689,62830337,Directed,52521,,1
845348579451506689,63411616,Directed,52522,,1
845348579451506689,78544627,Directed,52523,,1
845348579451506689,93655583,Directed,52524,,4
845348579451506689,123471479,Directed,52525,,1
845348579451506689,582615674,Directed,52526,,2
845348579451506689,1055387920343851008,Directed,52527,,1
845348579451506689,1353711333951344640,Directed,52528,,1
845348579451506689,1038037615856021504,Directed,52529,,1
994232501391503360,65395760,Directed,52535,,2
994232501391503360,607602141,Directed,52536,,1
994232501391503360,1182676934842564609,Directed,52537,,2
1164964138214481920,331064775,Directed,52549,,1
1164964138214481920,1164964138214481920,Directed,52550,,1
999020146965536768,15901999,Directed,52555,,1
999020146965536768,43379739,Directed,52556,,1
999020146965536768,123949057,Directed,52557,,1
999020146965536768,956187441857290242,Directed,52558,,1
999020146965536768,999020146965536768,Directed,52559,,1
1184797855044853765,1152538829926125568,Directed,52578,,1
730111190647590913,9758512,Directed,52579,,2
730111190647590913,12632702,Directed,52580,,1
730111190647590913,274592041,Directed,52581,,1
730111190647590913,471926670,Directed,52582,,1
730111190647590913,956187441857290242,Directed,52583,,1
1149047460154748929,46667480,Directed,52597,,1
1149047460154748929,64245814,Directed,52598,,1
1149047460154748929,64939623,Directed,52599,,1
1149047460154748929,180298000,Directed,52600,,1
1149047460154748929,384550829,Directed,52601,,1
1149047460154748929,422721396,Directed,52602,,1
1149047460154748929,498162955,Directed,52603,,1
1149047460154748929,555528318,Directed,52604,,1
1149047460154748929,607602141,Directed,52605,,7
1149047460154748929,936961322,Directed,52606,,1
1149047460154748929,1325514038,Directed,52607,,1
1149047460154748929,1434359630,Directed,52608,,4
1149047460154748929,1869654667,Directed,52609,,1
1149047460154748929,2422171706,Directed,52610,,3
1149047460154748929,876432438175596548,Directed,52611,,1
1149047460154748929,733704319833346050,Directed,52612,,3
1149047460154748929,725445697382809600,Directed,52613,,5
1149047460154748929,939917215079550976,Directed,52614,,1
1149047460154748929,940970240279801861,Directed,52615,,1
842076086691344392,46667480,Directed,52620,,1
842076086691344392,167142337,Directed,52621,,2
842076086691344392,331064775,Directed,52622,,1
842076086691344392,455605329,Directed,52623,,1
842076086691344392,607602141,Directed,52624,,1
842076086691344392,1434359630,Directed,52625,,1
842076086691344392,1227326334386540544,Directed,52626,,1
842076086691344392,1224365686782296064,Directed,52627,,1
842076086691344392,1126575028852744193,Directed,52628,,1
842076086691344392,999020146965536768,Directed,52629,,1
1159526698351828994,19392745,Directed,52640,,1
1159526698351828994,2375696683,Directed,52641,,1
1040925667188199424,15655137,Directed,52645,,1
1040925667188199424,74042304,Directed,52646,,1
1040925667188199424,110465562,Directed,52647,,1
1040925667188199424,135828994,Directed,52648,,1
1040925667188199424,255681367,Directed,52649,,1
1040925667188199424,322172045,Directed,52650,,1
1040925667188199424,331064775,Directed,52651,,5
1040925667188199424,399710646,Directed,52652,,2
1040925667188199424,607602141,Directed,52653,,3
1040925667188199424,1434359630,Directed,52654,,1
1040925667188199424,2841106119,Directed,52655,,1
1040925667188199424,977081431833894912,Directed,52656,,1
1040925667188199424,1082826724935696386,Directed,52657,,1
881859697090981888,17508247,Directed,52665,,1
881859697090981888,236624354,Directed,52667,,1
881859697090981888,331064775,Directed,52668,,1
881859697090981888,1125796202,Directed,52669,,1
881859697090981888,1139547961,Directed,52670,,1
881859697090981888,2957474806,Directed,52671,,1
881859697090981888,704613732614344704,Directed,52672,,3
881859697090981888,733704319833346050,Directed,52673,,1
881859697090981888,954705808088059904,Directed,52674,,1
804380656704823297,17508247,Directed,52677,,1
804380656704823297,19919242,Directed,52678,,1
804380656704823297,41830883,Directed,52679,,1
804380656704823297,56447221,Directed,52680,,1
804380656704823297,188653902,Directed,52681,,1
804380656704823297,3313961901,Directed,52682,,1
1127110122944245760,155613307,Directed,52691,,1
1127110122944245760,1127110122944245760,Directed,52692,,1
1065253005581275136,5251921,Directed,52693,,1
1065253005581275136,8087392,Directed,52694,,1
1065253005581275136,43379739,Directed,52696,,1
1065253005581275136,399710646,Directed,52698,,1
1065253005581275136,437837999,Directed,52699,,1
1065253005581275136,1462609603,Directed,52701,,1
1065253005581275136,2289835369,Directed,52702,,1
1065253005581275136,2375696683,Directed,52703,,1
1065253005581275136,2613829772,Directed,52704,,1
1065253005581275136,954705808088059904,Directed,52705,,1
1065253005581275136,897422271190585345,Directed,52707,,1
974448919269822464,823905,Directed,52708,,1
974448919269822464,10228272,Directed,52709,,5
974448919269822464,10609732,Directed,52710,,1
974448919269822464,34998963,Directed,52711,,1
974448919269822464,48149362,Directed,52712,,1
974448919269822464,52392344,Directed,52713,,1
974448919269822464,89746885,Directed,52714,,1
974448919269822464,233443807,Directed,52715,,1
974448919269822464,372622120,Directed,52716,,12
974448919269822464,577168570,Directed,52717,,1
974448919269822464,608754256,Directed,52718,,1
974448919269822464,923083543,Directed,52719,,1
974448919269822464,1434359630,Directed,52720,,1
974448919269822464,2751082377,Directed,52722,,1
974448919269822464,2829656422,Directed,52723,,1
974448919269822464,974448919269822464,Directed,52724,,8
974448919269822464,1250018230254604288,Directed,52725,,7
974448919269822464,786576462556127233,Directed,52726,,2
974448919269822464,733704319833346050,Directed,52727,,3
1351515081117491201,16656420,Directed,52735,,1
1351515081117491201,82889243,Directed,52736,,1
1351515081117491201,331064775,Directed,52737,,1
1351515081117491201,607602141,Directed,52738,,1
1351515081117491201,1378967467,Directed,52739,,1
1351515081117491201,2224965637,Directed,52740,,1
1351515081117491201,999020146965536768,Directed,52741,,1
1351515081117491201,1334205949750489089,Directed,52742,,1
1135199470914719745,15655137,Directed,52753,,1
1135199470914719745,74042304,Directed,52754,,1
1135199470914719745,82889243,Directed,52755,,1
1135199470914719745,399710646,Directed,52756,,1
1135199470914719745,607602141,Directed,52757,,1
1082786080850620418,2805730836,Directed,52759,,1
1082786080850620418,4837861482,Directed,52760,,1
